formation_session,Instrument,old_weight,new_weight,delta_weight,quoted_spread_bps,spread_cost,turnover_contribution,reason_code
2021-05-05,MPWR.OQ,0.06316346924278211,0.073958345835026,0.010794876592243888,25.46563619673725,1.2966525689703723e-05,0.005397438296121944,SCHEDULED_REBALANCE
2021-05-05,STX.OQ,0.0,0.073958345835026,0.073958345835026,2.261931689664129,7.890746416344681e-06,0.036979172917513,SCHEDULED_REBALANCE
2021-05-05,AMD.OQ,0.06159057456118245,0.0,-0.06159057456118245,1.2846040208094167,3.7319425119254207e-06,0.030795287280591225,SCHEDULED_REBALANCE
2021-05-05,WDC.OQ,0.06260214961879926,0.073958345835026,0.011356196216226744,1.4582110598787863,7.810964935754231e-07,0.005678098108113372,SCHEDULED_REBALANCE
2021-05-05,NVDA.OQ,0.07211725051628891,0.073958345835026,0.0018410953187370932,8.296030003975496,7.204403033148444e-07,0.0009205476593685466,SCHEDULED_REBALANCE
2021-05-05,ANET.N,0.0,0.073958345835026,0.073958345835026,5.681100871102348,1.9818514654702043e-05,0.036979172917513,SCHEDULED_REBALANCE
2021-05-05,MSFT.OQ,0.0,0.073958345835026,0.073958345835026,0.8113261125313469,2.830310324665112e-06,0.036979172917513,SCHEDULED_REBALANCE
2021-05-05,TSLA.OQ,0.06972143708538832,0.0,-0.06972143708538832,0.7448335706662627,2.4494974143375e-06,0.03486071854269416,SCHEDULED_REBALANCE
2021-06-04,NXPI.OQ,0.0,0.07719689351380714,0.07719689351380714,0.4950617589539793,1.8561247805574137e-06,0.03859844675690357,SCHEDULED_REBALANCE
2021-06-04,TRMB.OQ,0.07068511347825977,0.006691546514330293,-0.06399356696392948,5.010020040080944,1.5571259605648895e-05,0.03199678348196474,SCHEDULED_REBALANCE
2021-06-04,AMZN.OQ,0.07041488774543465,0.08386285857298245,0.013447970827547798,2.0585437362578456,1.344512428135248e-06,0.006723985413773899,SCHEDULED_REBALANCE
2021-06-04,SPY.P,-0.8948410351319392,-0.9900449179440042,-0.09520388281206493,0.236649982842661,1.0942312222452988e-06,0.047601941406032466,SCHEDULED_REBALANCE
2021-06-04,HPE.N,0.07299760313599427,0.006910462936009346,-0.06608714019998492,6.167129201355542,1.979465651612923e-05,0.03304357009999246,SCHEDULED_REBALANCE
2021-06-04,INTC.OQ,0.0,0.07719689351380714,0.07719689351380714,1.7429193899791051,6.534691504125971e-06,0.03859844675690357,SCHEDULED_REBALANCE
2021-06-04,GOOG.OQ,0.0,0.07719689351380712,0.07719689351380712,0.978840726299856,3.669947224650961e-06,0.03859844675690356,SCHEDULED_REBALANCE
2021-06-04,MPWR.OQ,0.0737857167184795,0.006985071271997906,-0.0668006454464816,4.609224209949246,1.4953968354971873e-05,0.0334003227232408,SCHEDULED_REBALANCE
2021-06-04,STX.OQ,0.0811321978208495,0.007680540481766904,-0.0734516573390826,4.034698406293327,1.4393308713854743e-05,0.0367258286695413,SCHEDULED_REBALANCE
2021-06-04,TSLA.OQ,0.0,0.07719689351380714,0.07719689351380714,2.0023714686010106,7.507449798999674e-06,0.03859844675690357,SCHEDULED_REBALANCE
2021-06-04,NVDA.OQ,0.08732589289824365,0.008266878915229398,-0.07905901398301425,2.702068504546052,1.0375181743441746e-05,0.039529506991507125,SCHEDULED_REBALANCE
2021-06-04,ANET.N,0.07944245512144785,0.007520577636495759,-0.07192187748495209,4.852221318377529,1.6949214723781707e-05,0.035960938742476044,SCHEDULED_REBALANCE
2021-06-04,TXN.OQ,0.0,0.07719689351380714,0.07719689351380714,2.103602419142364,7.886992901371787e-06,0.03859844675690357,SCHEDULED_REBALANCE
2021-06-04,MSFT.OQ,0.07325478310001636,0.0841317029013835,0.010876919801367138,0.398763832120064,2.1065397152848093e-07,0.005438459900683569,SCHEDULED_REBALANCE
2021-06-04,WDC.OQ,0.08082424509886868,0.007651387526329073,-0.0731728575725396,3.8888288993940017,1.3820279149095352e-05,0.0365864287862698,SCHEDULED_REBALANCE
2021-07-06,NXPI.OQ,0.07691352613563214,0.06431875455911454,-0.012594771576517602,6.442181421741067,3.961022755298298e-06,0.006297385788258801,SCHEDULED_REBALANCE
2021-07-06,TRMB.OQ,0.006899882185740115,0.0,-0.006899882185740115,3.625596712792451,1.221251923174545e-06,0.0034499410928700573,SCHEDULED_REBALANCE
2021-07-06,AMZN.OQ,0.09565000577226578,0.0,-0.09565000577226578,3.644860067294304,1.7019623598621144e-05,0.04782500288613289,SCHEDULED_REBALANCE
2021-07-06,SPY.P,-1.0123826625452232,-1.0,0.012382662545223244,0.2309975629768136,1.3963861307051467e-07,0.006191331272611622,SCHEDULED_REBALANCE
2021-07-06,HPE.N,0.006129056805831475,0.0,-0.006129056805831475,6.966213862765438,2.0843686888197913e-06,0.0030645284029157376,SCHEDULED_REBALANCE
2021-07-06,INTC.OQ,0.07508691952726851,0.0,-0.07508691952726851,1.782690079329354,6.53467850854652e-06,0.037543459763634254,SCHEDULED_REBALANCE
2021-07-06,TER.OQ,0.0,0.06431875455911454,0.06431875455911454,3.162555344719027,9.93024244048955e-06,0.03215937727955727,SCHEDULED_REBALANCE
2021-07-06,GOOG.OQ,0.0813005322969446,0.06431875455911454,-0.016981777737830064,4.89441362419804,4.057587667464445e-06,0.008490888868915032,SCHEDULED_REBALANCE
2021-07-06,MPWR.OQ,0.007690908893362906,0.0,-0.007690908893362906,3.389609543054441,1.2726571779943725e-06,0.003845454446681453,SCHEDULED_REBALANCE
2021-07-06,STX.OQ,0.006601160715055673,0.0,-0.006601160715055673,3.503240497460283,1.128949069601495e-06,0.0033005803575278363,SCHEDULED_REBALANCE
2021-07-06,IBM.N,0.0,0.06431875455911454,0.06431875455911454,2.1619344752770817,6.788350286360388e-06,0.03215937727955727,SCHEDULED_REBALANCE
2021-07-06,TSLA.OQ,0.08456060923932217,0.06431875455911454,-0.02024185468020763,3.1845475272278065,3.1468941015314894e-06,0.010120927340103815,SCHEDULED_REBALANCE
2021-07-06,AVGO.OQ,0.0,0.06431875455911454,0.06431875455911454,4.0150882791131846,1.2607146969977903e-05,0.03215937727955727,SCHEDULED_REBALANCE
2021-07-06,NVDA.OQ,0.009686541716507551,0.06431875455911454,0.054632212842606984,0.9662069132116448,2.5769323832398095e-06,0.027316106421303492,SCHEDULED_REBALANCE
2021-07-06,ANET.N,0.008007562403635227,0.06431875455911454,0.05631119215547931,0.2667200106685578,7.332201855607388e-07,0.028155596077739656,SCHEDULED_REBALANCE
2021-07-06,TXN.OQ,0.0772570303862976,0.0,-0.0772570303862976,0.5230262297649471,1.9726297148700366e-06,0.0386285151931488,SCHEDULED_REBALANCE
2021-07-06,MSFT.OQ,0.0926673314185057,0.0,-0.0926673314185057,0.7203313524235063,3.258690131430167e-06,0.04633366570925285,SCHEDULED_REBALANCE
2021-07-06,WDC.OQ,0.00682099539042083,0.06431875455911454,0.05749775916869371,4.337316145765168,1.2174638911260753e-05,0.028748879584346854,SCHEDULED_REBALANCE
2021-08-04,NXPI.OQ,0.06786319456320315,0.0,-0.06786319456320315,2.824725766206971,9.339461610717437e-06,0.033931597281601576,SCHEDULED_REBALANCE
2021-08-04,WDC.OQ,0.060524410312453515,0.0,-0.060524410312453515,6.161437552974527,1.816870060023218e-05,0.030262205156226758,SCHEDULED_REBALANCE
2021-08-04,AMZN.OQ,0.0,0.08897976031762914,0.08897976031762914,0.0298087915061742,1.2922509236811944e-07,0.04448988015881457,SCHEDULED_REBALANCE
2021-08-04,SPY.P,-1.016014470513621,-1.0,0.016014470513620926,0.2277774614199853,1.7771929545203945e-07,0.008007235256810463,SCHEDULED_REBALANCE
2021-08-04,AVGO.OQ,0.06642538964666116,0.08897976031762916,0.022554370670968008,2.0502726862683223,2.2529605643131785e-06,0.011277185335484004,SCHEDULED_REBALANCE
2021-08-04,NVDA.OQ,0.06312640182119518,0.08897976031762916,0.025853358496433984,1.4799102187801167,1.8640758828676712e-06,0.012926679248216992,SCHEDULED_REBALANCE
2021-08-04,TER.OQ,0.06517686886823035,0.08897976031762916,0.023802891449398816,3.126954346465919,3.626289787678666e-06,0.011901445724699408,SCHEDULED_REBALANCE
2021-08-04,GOOG.OQ,0.06755581298666492,0.08897976031762916,0.02142394733096424,2.647438419479364,2.763354543577485e-06,0.01071197366548212,SCHEDULED_REBALANCE
2021-08-04,ANET.N,0.06568406832631221,0.08897976031762916,0.023295691991316952,12.307370019771064,1.3968575633269728e-05,0.011647845995658476,SCHEDULED_REBALANCE
2021-08-04,IBM.N,0.06629642700991954,0.0,-0.06629642700991954,1.400833986436916,4.524681805778167e-06,0.03314821350495977,SCHEDULED_REBALANCE
2021-08-04,META.OQ,0.0,0.08897976031762916,0.08897976031762916,1.114609747261226,4.8319821189129594e-06,0.04448988015881458,SCHEDULED_REBALANCE
2021-08-04,TSLA.OQ,0.06946462904452931,0.0,-0.06946462904452931,2.391603702213861,8.094018415131174e-06,0.034732314522264655,SCHEDULED_REBALANCE
2021-09-02,NXPI.OQ,0.0,0.06249611545401454,0.06249611545401454,4.720098178041835,1.4096905262759648e-05,0.03124805772700727,SCHEDULED_REBALANCE
2021-09-02,WDC.OQ,0.0,0.06249611545401454,0.06249611545401454,1.622403250303477,4.845421441426369e-06,0.03124805772700727,SCHEDULED_REBALANCE
2021-09-02,AMZN.OQ,0.09364703236624965,0.0,-0.09364703236624965,0.375347738023933,1.6797612076824828e-06,0.04682351618312482,SCHEDULED_REBALANCE
2021-09-02,SPY.P,-1.0525121288170418,-0.9471100438960337,0.10540208492100811,0.2206506989108881,1.1114098312812277e-06,0.052701042460504055,SCHEDULED_REBALANCE
2021-09-02,AVGO.OQ,0.09147823639715606,0.06249611545401454,-0.028982120943141523,7.925298976823881,1.097654201927285e-05,0.014491060471570762,SCHEDULED_REBALANCE
2021-09-02,NVDA.OQ,0.10022853234276087,0.06249611545401454,-0.03773241688874633,3.5719069518235123,6.440720992797844e-06,0.018866208444373166,SCHEDULED_REBALANCE
2021-09-02,TER.OQ,0.08580018174497461,0.06249611545401454,-0.023304066290960074,8.276090374906424,9.216725574325692e-06,0.011652033145480037,SCHEDULED_REBALANCE
2021-09-02,GOOG.OQ,0.09617790825631718,0.0,-0.09617790825631718,4.679919505384192,2.150965456693746e-05,0.04808895412815859,SCHEDULED_REBALANCE
2021-09-02,ANET.N,0.08639268616014559,0.06249611545401454,-0.02389657070613105,0.2747894425893658,3.138017418534432e-07,0.011948285353065524,SCHEDULED_REBALANCE
2021-09-02,AMD.OQ,0.0,0.062496115454014525,0.062496115454014525,0.9157928476583284,2.7350797646137242e-06,0.031248057727007263,SCHEDULED_REBALANCE
2021-09-02,META.OQ,0.0948506950247531,0.0,-0.0948506950247531,1.8651496782614991,8.45422753942681e-06,0.04742534751237655,SCHEDULED_REBALANCE
2021-09-02,TSLA.OQ,0.0,0.06249611545401454,0.06249611545401454,2.7312121017664195,8.156957079879331e-06,0.03124805772700727,SCHEDULED_REBALANCE
2021-10-04,NXPI.OQ,0.05496377193839575,0.06741233711780695,0.012448565179411196,5.291285253187699,3.1998214964275614e-06,0.006224282589705598,SCHEDULED_REBALANCE
2021-10-04,TSLA.OQ,0.0656040600847798,0.06741233711780695,0.0018082770330271475,1.1514337274709936,1.0114611167761696e-07,0.0009041385165135737,SCHEDULED_REBALANCE
2021-10-04,SPY.P,-0.8840770342780189,-0.7698250569689769,0.11425197730904202,0.466537591265992,2.589379150928933e-06,0.05712598865452101,SCHEDULED_REBALANCE
2021-10-04,AVGO.OQ,0.059921774072826346,0.06741233711780695,0.007490563044980601,5.251163132635072,1.9108000899524854e-06,0.0037452815224903006,SCHEDULED_REBALANCE
2021-10-04,NVDA.OQ,0.05416616868661176,0.06741233711780695,0.013246168431195186,4.561234574158244,2.935066595997409e-06,0.006623084215597593,SCHEDULED_REBALANCE
2021-10-04,TER.OQ,0.05456161646750926,0.06741233711780695,0.012850720650297687,5.592841163311174,3.491445342096321e-06,0.006425360325148843,SCHEDULED_REBALANCE
2021-10-04,ADI.OQ,0.0,0.06741233711780693,0.06741233711780693,4.260628747072132,1.3952703209189351e-05,0.03370616855890347,SCHEDULED_REBALANCE
2021-10-04,MPWR.OQ,0.0,0.06741233711780695,0.06741233711780695,11.200379089753415,3.667899142283427e-05,0.033706168558903474,SCHEDULED_REBALANCE
2021-10-04,ANET.N,0.0580681891988444,0.0,-0.0580681891988444,6.689255020575605,1.8869540107680218e-05,0.0290340945994222,SCHEDULED_REBALANCE
2021-10-04,AMD.OQ,0.056490956502786814,0.06741233711780693,0.01092138061502012,0.9965618615766512,5.287216382737793e-07,0.00546069030751006,SCHEDULED_REBALANCE
2021-10-04,WDC.OQ,0.0568013383040096,0.0,-0.0568013383040096,3.511124435045049,9.688355554210014e-06,0.0284006691520048,SCHEDULED_REBALANCE
2021-11-02,NXPI.OQ,0.06912339374002324,0.004912508570657864,-0.06421088516936538,7.742559883861437,2.5748513946068248e-05,0.03210544258468269,SCHEDULED_REBALANCE
2021-11-02,AMZN.OQ,0.0,0.09289313168110053,0.09289313168110053,2.294111077236738,1.1037151034669937e-05,0.046446565840550263,SCHEDULED_REBALANCE
2021-11-02,SPY.P,-0.7780968347645953,-0.6552908604204025,0.12280597434419283,0.2165134833769803,1.3770933517658773e-06,0.06140298717209641,SCHEDULED_REBALANCE
2021-11-02,NOW.N,0.0,0.0928931316811005,0.0928931316811005,1.601992295872784,7.707312475568045e-06,0.04644656584055025,SCHEDULED_REBALANCE
2021-11-02,TER.OQ,0.08213994661123679,0.005837577842874933,-0.07630236876836186,2.1526208158433704,8.506766173516788e-06,0.03815118438418093,SCHEDULED_REBALANCE
2021-11-02,MPWR.OQ,0.0730376797148779,0.005190691720515936,-0.06784698799436197,10.638198598371607,3.7381575830206366e-05,0.03392349399718098,SCHEDULED_REBALANCE
2021-11-02,AMD.OQ,0.0804274679633312,0.005715874240379018,-0.07471159372295218,0.7836069427579136,3.0321118323042626e-06,0.03735579686147609,SCHEDULED_REBALANCE
2021-11-02,AVGO.OQ,0.07135021508108934,0.0979638975121651,0.026613682431075758,4.839910647802727,6.671158413953162e-06,0.013306841215537879,SCHEDULED_REBALANCE
2021-11-02,ADI.OQ,0.06849635976512913,0.0977610777728479,0.029264718007718765,3.932915695144063,5.960983504133368e-06,0.014632359003859383,SCHEDULED_REBALANCE
2021-11-02,NVDA.OQ,0.08460090213492251,0.006012474711329971,-0.07858842742359254,2.2722108611680025,9.248390718934785e-06,0.03929421371179627,SCHEDULED_REBALANCE
2021-11-02,ORCL.N,0.0,0.09289313168110053,0.09289313168110053,1.0430247718373824,5.0180752161040065e-06,0.046446565840550263,SCHEDULED_REBALANCE
2021-11-02,TXN.OQ,0.0,0.09289313168110053,0.09289313168110053,1.0562450488518738,5.0816790213325096e-06,0.046446565840550263,SCHEDULED_REBALANCE
2021-11-02,TSLA.OQ,0.09482168791161288,0.006738852497636158,-0.08808283541397673,2.4747199112587634,1.1289540818228235e-05,0.04404141770698836,SCHEDULED_REBALANCE
2021-12-02,NXPI.OQ,0.005270064845905306,0.0,-0.005270064845905306,8.526870862784595,2.3392920141986722e-06,0.002635032422952653,SCHEDULED_REBALANCE
2021-12-02,AMZN.OQ,0.09589591478700459,0.09519545654970808,-0.0007004582372965029,8.375014539956116,3.0538423255386357e-07,0.00035022911864825146,SCHEDULED_REBALANCE
2021-12-02,SPY.P,-0.6455984136691248,-0.7915943031282463,-0.14599588945912145,0.8745845723285914,6.646931969828718e-06,0.07299794472956073,SCHEDULED_REBALANCE
2021-12-02,NOW.N,0.08390970113645478,0.09519545654970808,0.011285755413253301,9.949769710975996,5.845510654272569e-06,0.0056428777066266506,SCHEDULED_REBALANCE
2021-12-02,TER.OQ,0.0062950818744854885,0.0,-0.0062950818744854885,0.6622297274918649,2.1701454805423196e-07,0.0031475409372427442,SCHEDULED_REBALANCE
2021-12-02,MPWR.OQ,0.005342284576772023,0.0,-0.005342284576772023,17.839605726693797,4.961249450948174e-06,0.0026711422883860113,SCHEDULED_REBALANCE
2021-12-02,AMD.OQ,0.006713757539308736,0.09519545654970808,0.08848169901039935,1.3272280841450534,6.113329573373973e-06,0.04424084950519967,SCHEDULED_REBALANCE
2021-12-02,TSLA.OQ,0.006204518512831853,0.09519545654970808,0.08899093803687623,5.349069267190404,2.4780085460783967e-05,0.044495469018438115,SCHEDULED_REBALANCE
2021-12-02,AVGO.OQ,0.10025551796060467,0.0,-0.10025551796060467,1.809954751132148,9.446149096874194e-06,0.050127758980302334,SCHEDULED_REBALANCE
2021-12-02,NVDA.OQ,0.007279892151926124,0.09519545654970808,0.08791556439778196,4.981630238495,2.2799013242729653e-05,0.04395778219889098,SCHEDULED_REBALANCE
2021-12-02,ANET.N,0.0,0.09519545654970808,0.09519545654970808,0.8115236356263028,4.021575140777369e-06,0.04759772827485404,SCHEDULED_REBALANCE
2021-12-02,ORCL.N,0.08675115679358263,0.09519545654970805,0.008444299756125428,1.111172842936287,4.884544310013024e-07,0.004222149878062714,SCHEDULED_REBALANCE
2021-12-02,TXN.OQ,0.09448913275590076,0.0,-0.09448913275590076,5.680497818171666,2.7941328660084552e-05,0.04724456637795038,SCHEDULED_REBALANCE
2021-12-02,ADI.OQ,0.09911017678888288,0.0,-0.09911017678888288,7.747648035418639,3.9973016916638254e-05,0.04955508839444144,SCHEDULED_REBALANCE
2022-02-02,AMZN.OQ,0.0907399639424029,0.01884518150399586,-0.07189478243840704,4.8146604751233735,1.6566297136856993e-05,0.03594739121920352,SCHEDULED_REBALANCE
2022-02-02,INTC.OQ,0.0,0.0792316630013675,0.0792316630013675,2.0199979800016186,7.659706218425433e-06,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,SPY.P,-0.8640010068614122,-0.8813422180687853,-0.017341211207373086,0.2186724396188737,1.8148297263824567e-07,0.008670605603686543,SCHEDULED_REBALANCE
2022-02-02,NOW.N,0.0965328109155243,0.02004825948518879,-0.07648455143033552,4.300890284288603,1.574325370152939e-05,0.03824227571516776,SCHEDULED_REBALANCE
2022-02-02,MU.OQ,0.0,0.0792316630013675,0.0792316630013675,1.1832219132687576,4.486703618799994e-06,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,TER.OQ,0.0,0.0792316630013675,0.0792316630013675,11.096410737910926,4.207689669635757e-05,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,JCI.N,0.0,0.07923166300136747,0.07923166300136747,4.149664568780848,1.5735268954004038e-05,0.039615831500683735,SCHEDULED_REBALANCE
2022-02-02,CSCO.OQ,0.0,0.0792316630013675,0.0792316630013675,3.5618878005335746,1.350645614757439e-05,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,AMD.OQ,0.08435947656902373,0.01752006038413728,-0.06683941618488645,6.514657980455887,2.083947023019923e-05,0.033419708092443226,SCHEDULED_REBALANCE
2022-02-02,TT.N,0.0,0.0792316630013675,0.0792316630013675,0.6062626936245964,2.2989102812627336e-06,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,NVDA.OQ,0.08135789726936539,0.01689668227990304,-0.06446121498946235,5.15065670872962,1.5889985410122343e-05,0.032230607494731174,SCHEDULED_REBALANCE
2022-02-02,ANET.N,0.10550285156726504,0.10114285075802414,-0.004360000809240899,3.186489285429144,6.649078169011464e-07,0.0021800004046204496,SCHEDULED_REBALANCE
2022-02-02,DLR.N,0.0,0.0792316630013675,0.0792316630013675,0.6701289998318583,2.5410873268077167e-06,0.03961583150068375,SCHEDULED_REBALANCE
2022-02-02,ORCL.N,0.09527938500472674,0.019787943768006175,-0.07549144123672057,1.2121946784659816,4.379580326326843e-06,0.03774572061836028,SCHEDULED_REBALANCE
2022-02-02,TSLA.OQ,0.08646258086595925,0.01795684017195756,-0.06850574069400168,4.749039748969818,1.5570235354475988e-05,0.03425287034700084,SCHEDULED_REBALANCE
2022-03-04,AMZN.OQ,0.01812624722649294,0.0,-0.01812624722649294,3.159872368632927,2.755845759111136e-06,0.00906312361324647,SCHEDULED_REBALANCE
2022-03-04,INTC.OQ,0.0770999646550827,0.0673500265541539,-0.009749938100928807,2.0787859889820206,9.7518970142852e-07,0.004874969050464403,SCHEDULED_REBALANCE
2022-03-04,SPY.P,-0.828391142383269,-0.9999999999999999,-0.17160885761673084,0.4626951995368839,3.820429243197622e-06,0.08580442880836542,SCHEDULED_REBALANCE
2022-03-04,NOW.N,0.018772247524136455,0.0673500265541539,0.04857777903001744,1.8280867244338437,4.272793620604396e-06,0.02428888951500872,SCHEDULED_REBALANCE
2022-03-04,QCOM.OQ,0.0,0.0673500265541539,0.0673500265541539,4.9294472857238585,1.597399207831706e-05,0.03367501327707695,SCHEDULED_REBALANCE
2022-03-04,MU.OQ,0.07638578309955248,0.0673500265541539,-0.00903575654539858,4.884004884005647,2.1233328427415883e-06,0.00451787827269929,SCHEDULED_REBALANCE
2022-03-04,TER.OQ,0.0752040382596797,0.0,-0.0752040382596797,8.054051635420233,2.9142918245705306e-05,0.03760201912983985,SCHEDULED_REBALANCE
2022-03-04,JCI.N,0.06856681990778181,0.0,-0.06856681990778181,1.5894460780426156,5.243693193387355e-06,0.034283409953890905,SCHEDULED_REBALANCE
2022-03-04,CSCO.OQ,0.07928747628814899,0.0,-0.07928747628814899,1.770381517217866,6.753811389491238e-06,0.03964373814407449,SCHEDULED_REBALANCE
2022-03-04,AMD.OQ,0.015389800957130205,0.0673500265541539,0.05196022559702369,6.459054209918632,1.614795104911422e-05,0.025980112798511847,SCHEDULED_REBALANCE
2022-03-04,DELL.N,0.0,0.0673500265541539,0.0673500265541539,5.772005772005991,1.870432304754523e-05,0.03367501327707695,SCHEDULED_REBALANCE
2022-03-04,TT.N,0.07260573465455336,0.0,-0.07260573465455336,0.6611351690847181,2.3096099981982438e-06,0.03630286732727668,SCHEDULED_REBALANCE
2022-03-04,NVDA.OQ,0.015273972839309893,0.06735002655415388,0.05207605371484399,17.891819947197472,4.483013555090671e-05,0.026038026857421993,SCHEDULED_REBALANCE
2022-03-04,APTV.N,0.0,0.0673500265541539,0.0673500265541539,2.8334966489830062,9.18201380424053e-06,0.03367501327707695,SCHEDULED_REBALANCE
2022-03-04,ANET.N,0.09495054734717846,0.0673500265541539,-0.027600520793024566,3.374388392104459,4.481153409295411e-06,0.013800260396512283,SCHEDULED_REBALANCE
2022-03-04,DLR.N,0.07353457500177558,0.0,-0.07353457500177558,3.59079320622007,1.2704554723543304e-05,0.03676728750088779,SCHEDULED_REBALANCE
2022-03-04,ORCL.N,0.018248884377038744,0.0,-0.018248884377038744,1.3076168682582696,1.14813855394306e-06,0.009124442188519372,SCHEDULED_REBALANCE
2022-03-04,TSLA.OQ,0.016532706481523166,0.0,-0.016532706481523166,7.274587336803459,5.786684231874636e-06,0.008266353240761583,SCHEDULED_REBALANCE
2022-04-04,INTC.OQ,0.07103110903256726,0.07284728677258999,0.0018161777400227258,2.0319008432384456,1.7231317397168084e-07,0.0009080888700113629,SCHEDULED_REBALANCE
