sample_id,security_id,Instrument,formation_session,split,reference_session,p_up
7f458d0e11527b7636729bd1,GOOG.OQ,GOOG.OQ,2021-04-27,validation,2021-04-26,0.6242471024019346
d53221ff5346ac81a93167ed,HON.OQ,HON.OQ,2021-04-27,validation,2021-04-26,0.6513219302114492
0fdacd4595cb94887ae94214,HPE.N,HPE.N,2021-04-27,validation,2021-04-26,0.6835307937228304
23f42a6859279f5303ed85b8,IBM.N,IBM.N,2021-04-27,validation,2021-04-26,0.5961129786324995
b712ff8249098c64cde657a8,INTC.OQ,INTC.OQ,2021-04-27,validation,2021-04-26,0.7135010862092735
1653d8b6b090988b975b0c40,IRM.N,IRM.N,2021-04-27,validation,2021-04-26,0.5953531013295509
94d01ee33beba07a6cb0a62f,ISRG.OQ,ISRG.OQ,2021-04-27,validation,2021-04-26,0.5126110288053267
b19ae4da1f5ce6990a03f0f8,JCI.N,JCI.N,2021-04-27,validation,2021-04-26,0.6335258332254138
e19a1020430ec45d6e4c8e50,JNPR.N^G25,JNPR.N^G25,2021-04-27,validation,2021-04-26,0.5833154043500736
2eeb8c2a0bad50d28982cfaf,META.OQ,META.OQ,2021-04-27,validation,2021-04-26,0.6171195410668473
e0d05a8317d69b496cfe039f,MPWR.OQ,MPWR.OQ,2021-04-27,validation,2021-04-26,0.4259075394442207
8e7add525016541fc288afb3,MSFT.OQ,MSFT.OQ,2021-04-27,validation,2021-04-26,0.6094955008588289
cabef8b5e2f3b744e663f9a3,MU.OQ,MU.OQ,2021-04-27,validation,2021-04-26,0.5576324412584899
74f771717b08bb7f4aa723f1,NOW.N,NOW.N,2021-04-27,validation,2021-04-26,0.5231503834718866
74a963befb1e67037ebc4d9d,NTAP.OQ,NTAP.OQ,2021-04-27,validation,2021-04-26,0.584056868971561
7fc69b7d024fb2036beb63c8,NVDA.OQ,NVDA.OQ,2021-04-27,validation,2021-04-26,0.5933952252697398
b3c91697d6df939b1c3957ab,NXPI.OQ,NXPI.OQ,2021-04-27,validation,2021-04-26,0.522682400947724
0dbd82618004d21ee4e7fdb9,ORCL.N,ORCL.N,2021-04-27,validation,2021-04-26,0.6528876860669669
86e3b0eccaa4bc036cd10177,QCOM.OQ,QCOM.OQ,2021-04-27,validation,2021-04-26,0.5060741410752985
7b799759b7ffdf4bf8e40369,ROK.N,ROK.N,2021-04-27,validation,2021-04-26,0.5959734965373872
197d073ef927d1dca19ad8f3,SNPS.OQ,SNPS.OQ,2021-04-27,validation,2021-04-26,0.47243153256924975
a6ec7fef6ae43fba477a437b,STX.OQ,STX.OQ,2021-04-27,validation,2021-04-26,0.42980261054294805
8a3047629b1d9de1b4f8f4a9,TER.OQ,TER.OQ,2021-04-27,validation,2021-04-26,0.445189738364241
cc9bdd1cea94f5208fd3e3b5,TRMB.OQ,TRMB.OQ,2021-04-27,validation,2021-04-26,0.5331105132676252
2b717d9681b300cde4da8415,TSLA.OQ,TSLA.OQ,2021-04-27,validation,2021-04-26,0.46402364718496997
e3704d8c76cf12e478bcad2d,TT.N,TT.N,2021-04-27,validation,2021-04-26,0.6219202735090528
3ff6cbabddfd12ff8f7df5d2,TXN.OQ,TXN.OQ,2021-04-27,validation,2021-04-26,0.5510976635152165
1134ae90f856502f9659bac2,WDC.OQ,WDC.OQ,2021-04-27,validation,2021-04-26,0.4849011466282195
c047c97bb0ce32bf390fd7fc,ZBRA.OQ,ZBRA.OQ,2021-04-27,validation,2021-04-26,0.5792285155758949
20e0b5b24f9e785e5d107834,ADI.OQ,ADI.OQ,2021-04-28,validation,2021-04-27,0.538759735896689
3f59a15e14b79f24d7ed38a2,AMD.OQ,AMD.OQ,2021-04-28,validation,2021-04-27,0.49541938169462896
cff600c44901573d47755a4f,AMT.N,AMT.N,2021-04-28,validation,2021-04-27,0.5516392952056618
39d5659678fb32cc93b1cff2,AMZN.OQ,AMZN.OQ,2021-04-28,validation,2021-04-27,0.583161809367182
ea96e19d5c999e6a171ac161,ANET.N,ANET.N,2021-04-28,validation,2021-04-27,0.5761911945003687
3314866218af2890318be6a6,APTV.N,APTV.N,2021-04-28,validation,2021-04-27,0.4546730920324073
b5d850b1a74503f54245ba5e,AVGO.OQ,AVGO.OQ,2021-04-28,validation,2021-04-27,0.5954593493934445
5f257d432145ddda17505e25,CARR.N,CARR.N,2021-04-28,validation,2021-04-27,0.527603016229863
bbc68a3d665d883f4a703663,CDNS.OQ,CDNS.OQ,2021-04-28,validation,2021-04-27,0.6932325123883293
de679a5a9c444e2075c91ca7,CSCO.OQ,CSCO.OQ,2021-04-28,validation,2021-04-27,0.6348591632071987
3f3a7211c3f44e1fe3e0064d,DELL.N,DELL.N,2021-04-28,validation,2021-04-27,0.6199424382883739
2b9e8fdd5dd63a44008424b1,DLR.N,DLR.N,2021-04-28,validation,2021-04-27,0.5591114881052764
daaacdc334fb620515ed6057,EQIX.OQ,EQIX.OQ,2021-04-28,validation,2021-04-27,0.4964801815187135
f51f8d504326bc9b9c3c3851,ETN.N,ETN.N,2021-04-28,validation,2021-04-27,0.561560577052558
644fe28053510219d08fa61c,GOOG.OQ,GOOG.OQ,2021-04-28,validation,2021-04-27,0.6290826985106682
f8640b81b3e1278ed14735c9,HON.OQ,HON.OQ,2021-04-28,validation,2021-04-27,0.5903181688927817
b157fb99bb25fcca4388d536,HPE.N,HPE.N,2021-04-28,validation,2021-04-27,0.63846572564023
669e599e0ecc8f72a3c47643,IBM.N,IBM.N,2021-04-28,validation,2021-04-27,0.577168473185928
26feb13bddc73ec09741d59f,INTC.OQ,INTC.OQ,2021-04-28,validation,2021-04-27,0.6923354555342194
bc435a064885275fba50e49a,IRM.N,IRM.N,2021-04-28,validation,2021-04-27,0.5777134810149044
587604f20b482340f09159e4,ISRG.OQ,ISRG.OQ,2021-04-28,validation,2021-04-27,0.4818311553331673
cc8c001f71120e17638cb84b,JCI.N,JCI.N,2021-04-28,validation,2021-04-27,0.5661762286303126
c9abbfce87b02a50841496b3,JNPR.N^G25,JNPR.N^G25,2021-04-28,validation,2021-04-27,0.6130986356583511
ab704574f19ccec7b20059bb,META.OQ,META.OQ,2021-04-28,validation,2021-04-27,0.6103788827824168
b242f3007d4c68a666bd8f82,MPWR.OQ,MPWR.OQ,2021-04-28,validation,2021-04-27,0.4579840111540809
364e740dca6f516601502124,MSFT.OQ,MSFT.OQ,2021-04-28,validation,2021-04-27,0.5876322307419914
34903d3080ca5ec133d9b574,MU.OQ,MU.OQ,2021-04-28,validation,2021-04-27,0.5099361039003998
af0bee6735cef89c7fbe5e92,NOW.N,NOW.N,2021-04-28,validation,2021-04-27,0.49062382363837326
247ac4706f511e938f1c634a,NTAP.OQ,NTAP.OQ,2021-04-28,validation,2021-04-27,0.556224391644236
9b30bc7ba7dc7edaad85a90b,NVDA.OQ,NVDA.OQ,2021-04-28,validation,2021-04-27,0.5972143074769113
c2b9cc776256eaaa2d4cbfce,NXPI.OQ,NXPI.OQ,2021-04-28,validation,2021-04-27,0.5472016237334667
0997772634a12899f3eac12c,ORCL.N,ORCL.N,2021-04-28,validation,2021-04-27,0.5978632596051509
90279c019b29f3e41bbe487a,QCOM.OQ,QCOM.OQ,2021-04-28,validation,2021-04-27,0.5323495393501365
2007ee8714015f73bbed27c8,ROK.N,ROK.N,2021-04-28,validation,2021-04-27,0.538150426449262
5d3aab9ce706c154823661a7,SNPS.OQ,SNPS.OQ,2021-04-28,validation,2021-04-27,0.5383566666022486
c03dc930cab4772ec626a046,STX.OQ,STX.OQ,2021-04-28,validation,2021-04-27,0.46591632405084177
0eb5f83df2746eb23821d716,TER.OQ,TER.OQ,2021-04-28,validation,2021-04-27,0.4855580902038363
b769f6a5a1ab2e10fbf28e0c,TRMB.OQ,TRMB.OQ,2021-04-28,validation,2021-04-27,0.5341576122023702
a5b77d00a823397b087dd3f1,TSLA.OQ,TSLA.OQ,2021-04-28,validation,2021-04-27,0.5903362532524928
0d8f11fef01ffcedd84a4dcc,TT.N,TT.N,2021-04-28,validation,2021-04-27,0.5333062092721189
1a3542162213b023d52e1285,TXN.OQ,TXN.OQ,2021-04-28,validation,2021-04-27,0.5589976176364616
81a7d58aae34f4928b0301ca,WDC.OQ,WDC.OQ,2021-04-28,validation,2021-04-27,0.4945382908821969
692604b1f595462d9e6951e7,ZBRA.OQ,ZBRA.OQ,2021-04-28,validation,2021-04-27,0.5263395779097291
b68e1e69b9e19c2d3a736584,ADI.OQ,ADI.OQ,2021-04-29,validation,2021-04-28,0.5623872845812068
ef7a57afc053b94605735304,AMD.OQ,AMD.OQ,2021-04-29,validation,2021-04-28,0.514584031234593
f7176eef9c6d3bf381d7ae22,AMT.N,AMT.N,2021-04-29,validation,2021-04-28,0.5127868310438387
2cb6c85e3b5b9401764e6155,AMZN.OQ,AMZN.OQ,2021-04-29,validation,2021-04-28,0.5210633484404917
3f1cb472659a9cd1addaf45c,ANET.N,ANET.N,2021-04-29,validation,2021-04-28,0.5250276776184731
047f241a276dc661a5042f6e,APTV.N,APTV.N,2021-04-29,validation,2021-04-28,0.4591138992519964
fabdf5b0339e6b65b9a1e7d2,AVGO.OQ,AVGO.OQ,2021-04-29,validation,2021-04-28,0.5746163482713503
2be87c0469d7389aa69eb59f,CARR.N,CARR.N,2021-04-29,validation,2021-04-28,0.5654971510613306
b3c9825db02b76a8eba0c3fb,CDNS.OQ,CDNS.OQ,2021-04-29,validation,2021-04-28,0.5044350202885602
6a4d9adf30eb760d74f95df5,CSCO.OQ,CSCO.OQ,2021-04-29,validation,2021-04-28,0.6007837565260592
d696d777502d09b44cc1f3f7,DELL.N,DELL.N,2021-04-29,validation,2021-04-28,0.6139970155730464
7dafa3fb988d99fc58fd9e73,DLR.N,DLR.N,2021-04-29,validation,2021-04-28,0.5238944252511635
3b057261f69298eb1c930ea6,EQIX.OQ,EQIX.OQ,2021-04-29,validation,2021-04-28,0.4683540243254162
bc05a79bdb6d605d8e7cfce9,ETN.N,ETN.N,2021-04-29,validation,2021-04-28,0.5610888331233512
8b317b7154b4fdc53ca234b2,GOOG.OQ,GOOG.OQ,2021-04-29,validation,2021-04-28,0.4917934864772309
5235c8b8ff60f00f1df25eb1,HON.OQ,HON.OQ,2021-04-29,validation,2021-04-28,0.5737373449775972
c65f3de7cfca8f290f0779ec,HPE.N,HPE.N,2021-04-29,validation,2021-04-28,0.6188915320066579
a833a88d540a4ae65546b4b7,IBM.N,IBM.N,2021-04-29,validation,2021-04-28,0.5523607250991232
0ab9610b2fcb995982e1a774,INTC.OQ,INTC.OQ,2021-04-29,validation,2021-04-28,0.6587891232140005
0778a15fad02710ffaeca924,IRM.N,IRM.N,2021-04-29,validation,2021-04-28,0.5878863217065724
ed2f3b57e4e1ece8abf6d2ab,ISRG.OQ,ISRG.OQ,2021-04-29,validation,2021-04-28,0.4917271348594291
2493d4d2658236488399da4b,JCI.N,JCI.N,2021-04-29,validation,2021-04-28,0.5652403812567273
efdde4241badd28e87d19a9e,JNPR.N^G25,JNPR.N^G25,2021-04-29,validation,2021-04-28,0.5671289168270177
58daa35cb7f37adf83e59229,META.OQ,META.OQ,2021-04-29,validation,2021-04-28,0.5438204295545986
c61a44291dcb0571deb008c7,MPWR.OQ,MPWR.OQ,2021-04-29,validation,2021-04-28,0.47693189580151796
827037e2025bdf5ac5ef2e70,MSFT.OQ,MSFT.OQ,2021-04-29,validation,2021-04-28,0.6257222852750807
369c090cbaee52221892d0da,MU.OQ,MU.OQ,2021-04-29,validation,2021-04-28,0.6207291380852212
0eac46438457bbd4b71e8eaf,NOW.N,NOW.N,2021-04-29,validation,2021-04-28,0.49289009017349356
c09ae038cc2431624ee85dff,NTAP.OQ,NTAP.OQ,2021-04-29,validation,2021-04-28,0.5169185674003365
a8d2b2c5cf8f7435cd3b4fed,NVDA.OQ,NVDA.OQ,2021-04-29,validation,2021-04-28,0.5740538121780503
57035ba71345a35b5847ce85,NXPI.OQ,NXPI.OQ,2021-04-29,validation,2021-04-28,0.5833903719424667
db51adf1db3bb264f60c9cba,ORCL.N,ORCL.N,2021-04-29,validation,2021-04-28,0.5628979024720563
b344522adeef8b372525e2cb,QCOM.OQ,QCOM.OQ,2021-04-29,validation,2021-04-28,0.5257965185570971
f4053897ac0a3b161d6329d7,ROK.N,ROK.N,2021-04-29,validation,2021-04-28,0.5439094156898199
d21834a9f1a220407488734f,SNPS.OQ,SNPS.OQ,2021-04-29,validation,2021-04-28,0.470936833685404
825906733c85bdab4e804d07,STX.OQ,STX.OQ,2021-04-29,validation,2021-04-28,0.43703290791842003
6d8158f3558433f6f6ff2cc9,TER.OQ,TER.OQ,2021-04-29,validation,2021-04-28,0.4303027188584601
ccb60033ff93165a5bc82e92,TRMB.OQ,TRMB.OQ,2021-04-29,validation,2021-04-28,0.5284445767535436
b1af5b266e35f2a44d52ac66,TSLA.OQ,TSLA.OQ,2021-04-29,validation,2021-04-28,0.5394638492764717
c86403f152f10e469a34e94a,TT.N,TT.N,2021-04-29,validation,2021-04-28,0.515271608293358
7a293d6852935b47f7c43225,TXN.OQ,TXN.OQ,2021-04-29,validation,2021-04-28,0.6314323128631543
88d079720afbd914b121c7de,WDC.OQ,WDC.OQ,2021-04-29,validation,2021-04-28,0.5662441664137812
328de052ea5a33eb6c4fdfb7,ZBRA.OQ,ZBRA.OQ,2021-04-29,validation,2021-04-28,0.5156141856358937
5c7c867dae13b66cdef2719f,ADI.OQ,ADI.OQ,2021-04-30,validation,2021-04-29,0.5504487867226072
e83ba72292afbca66a1e0595,AMD.OQ,AMD.OQ,2021-04-30,validation,2021-04-29,0.5440835094836806
666c651f9e4f454e30fec43d,AMT.N,AMT.N,2021-04-30,validation,2021-04-29,0.597142745918134
db67146913908ca967400f36,AMZN.OQ,AMZN.OQ,2021-04-30,validation,2021-04-29,0.5954731999101471
f661270f568776db5193c0ff,ANET.N,ANET.N,2021-04-30,validation,2021-04-29,0.5855084377010794
b2cc3db1fefa2c5c199e3ef4,APTV.N,APTV.N,2021-04-30,validation,2021-04-29,0.5708720486408501
dad0bc2dcbdace251942f1a7,AVGO.OQ,AVGO.OQ,2021-04-30,validation,2021-04-29,0.5682846523781462
7b8528e82c2955a6a7a1d291,CARR.N,CARR.N,2021-04-30,validation,2021-04-29,0.6382524145288583
5595328aa3f1b9a9c236d082,CDNS.OQ,CDNS.OQ,2021-04-30,validation,2021-04-29,0.5837563052275605
48959492b0b792af7300dde4,CSCO.OQ,CSCO.OQ,2021-04-30,validation,2021-04-29,0.636679606465286
db2f38f147e46f5cc4c03200,DELL.N,DELL.N,2021-04-30,validation,2021-04-29,0.6351220714546442
576b6d0c84ad047ad8da865f,DLR.N,DLR.N,2021-04-30,validation,2021-04-29,0.5459784745318847
31b8957e4a58f01836bc2a2d,EQIX.OQ,EQIX.OQ,2021-04-30,validation,2021-04-29,0.523019629125322
042cdb43d350ebb154d96f32,ETN.N,ETN.N,2021-04-30,validation,2021-04-29,0.6249345975883362
9d39eee349c04d9dc79540d4,GOOG.OQ,GOOG.OQ,2021-04-30,validation,2021-04-29,0.5590510526114091
905a75b1856bc0e780fce608,HON.OQ,HON.OQ,2021-04-30,validation,2021-04-29,0.6238057067207378
d321631c95c735e0bb9149f8,HPE.N,HPE.N,2021-04-30,validation,2021-04-29,0.6484215893856415
8137aa62bdceb84cd66f6bb1,IBM.N,IBM.N,2021-04-30,validation,2021-04-29,0.6031985603456286
bc5cf9f9438cf2f7611a58ab,INTC.OQ,INTC.OQ,2021-04-30,validation,2021-04-29,0.6740302490212738
e381c81e791bdf24d21807e0,IRM.N,IRM.N,2021-04-30,validation,2021-04-29,0.602075870944947
63cea530ed87b85c7dba96c7,ISRG.OQ,ISRG.OQ,2021-04-30,validation,2021-04-29,0.5698517679340271
425492132c378517703bbe6e,JCI.N,JCI.N,2021-04-30,validation,2021-04-29,0.6258172890773517
aee3ca6582fb64e05ee2e8bd,JNPR.N^G25,JNPR.N^G25,2021-04-30,validation,2021-04-29,0.5089906635384425
70f789ac2a62b1ff6901d5d0,META.OQ,META.OQ,2021-04-30,validation,2021-04-29,0.41987866617954517
444a82e83b76bff5debf1688,MPWR.OQ,MPWR.OQ,2021-04-30,validation,2021-04-29,0.5517437447926341
fabd624fea6eaa3ec9da4c98,MSFT.OQ,MSFT.OQ,2021-04-30,validation,2021-04-29,0.6596815094349361
c4bc57da2b7449da749041b9,MU.OQ,MU.OQ,2021-04-30,validation,2021-04-29,0.5216246456008243
405a086bf256923eca8c0c00,NOW.N,NOW.N,2021-04-30,validation,2021-04-29,0.7554481630511685
e43fed76700e614c43956828,NTAP.OQ,NTAP.OQ,2021-04-30,validation,2021-04-29,0.5804323399802019
e968651d770228b08a84b6d8,NVDA.OQ,NVDA.OQ,2021-04-30,validation,2021-04-29,0.6016829345870235
a1888ace899d2dbf816643ac,NXPI.OQ,NXPI.OQ,2021-04-30,validation,2021-04-29,0.5652089847841307
1c39a20b787be4d43771f974,ORCL.N,ORCL.N,2021-04-30,validation,2021-04-29,0.5663572843144271
ccb3f79283cbd448326bf449,QCOM.OQ,QCOM.OQ,2021-04-30,validation,2021-04-29,0.4361790100507973
988c9f6f21165c8a318e3471,ROK.N,ROK.N,2021-04-30,validation,2021-04-29,0.5753711346973047
ed09ad43b53e05a914260439,SNPS.OQ,SNPS.OQ,2021-04-30,validation,2021-04-29,0.52165186021237
9976f6c234fc4d9fd24eeebe,STX.OQ,STX.OQ,2021-04-30,validation,2021-04-29,0.4894800914393268
eecfc2ef7434765f480673da,TER.OQ,TER.OQ,2021-04-30,validation,2021-04-29,0.5341490207843061
e4d814841e4318aa7055e7b8,TRMB.OQ,TRMB.OQ,2021-04-30,validation,2021-04-29,0.5853202675883168
a85a761ffb1c7f26a566256b,TSLA.OQ,TSLA.OQ,2021-04-30,validation,2021-04-29,0.6306443432816258
4649552f78364d40252ae233,TT.N,TT.N,2021-04-30,validation,2021-04-29,0.5786109065728178
27d99d0a5e72b7f410f74265,TXN.OQ,TXN.OQ,2021-04-30,validation,2021-04-29,0.5577480145596808
bb27e7001e78328caaa0a816,WDC.OQ,WDC.OQ,2021-04-30,validation,2021-04-29,0.5378933628362805
3f46ba43d38dfd65f912b665,ZBRA.OQ,ZBRA.OQ,2021-04-30,validation,2021-04-29,0.561556256059528
a208374ee1d907ebc9721b68,ADI.OQ,ADI.OQ,2021-05-03,validation,2021-04-30,0.6788427613063526
b6e3c81a8d1cd6af8f19cd3f,AMD.OQ,AMD.OQ,2021-05-03,validation,2021-04-30,0.6539741025115328
c741618a96190f49b2995a2b,AMT.N,AMT.N,2021-05-03,validation,2021-04-30,0.5457471769848907
ad51ae136722f0e11b3941dc,AMZN.OQ,AMZN.OQ,2021-05-03,validation,2021-04-30,0.6190625526788437
9a445a02a5e08c07d1f8fcef,ANET.N,ANET.N,2021-05-03,validation,2021-04-30,0.6650081546812896
74c2a831aeac7cd18172bf3b,APTV.N,APTV.N,2021-05-03,validation,2021-04-30,0.5879984359840398
ec4920da0a075c09a495afbb,AVGO.OQ,AVGO.OQ,2021-05-03,validation,2021-04-30,0.6781247292997615
aff86cef33753f4609111008,CARR.N,CARR.N,2021-05-03,validation,2021-04-30,0.6719250298058498
bfc9f52c97c59cd4b3881c76,CDNS.OQ,CDNS.OQ,2021-05-03,validation,2021-04-30,0.6369088779955037
ee474946069979c6fc2bbcca,CSCO.OQ,CSCO.OQ,2021-05-03,validation,2021-04-30,0.6757074386107302
eb1c90e28f7fe81c62665680,DELL.N,DELL.N,2021-05-03,validation,2021-04-30,0.6841247705006788
18bcfeed7fbd624515ac7497,DLR.N,DLR.N,2021-05-03,validation,2021-04-30,0.4714653495706203
735025447bf736f1f45e26ad,EQIX.OQ,EQIX.OQ,2021-05-03,validation,2021-04-30,0.45607213259602586
dd053e5a805111dd058c52e3,ETN.N,ETN.N,2021-05-03,validation,2021-04-30,0.6715831320398964
8c1e99e10230ec06b9a245b5,GOOG.OQ,GOOG.OQ,2021-05-03,validation,2021-04-30,0.6330795715711712
349378be569c461eb87340ca,HON.OQ,HON.OQ,2021-05-03,validation,2021-04-30,0.6233571120773069
04c3cc9f56d88ac80282a68f,HPE.N,HPE.N,2021-05-03,validation,2021-04-30,0.7214060086086133
29a535a2019dce2ed265c55d,IBM.N,IBM.N,2021-05-03,validation,2021-04-30,0.6598679758299554
05fefe4a680e687eb0c9b71f,INTC.OQ,INTC.OQ,2021-05-03,validation,2021-04-30,0.6893756367363301
c0af1b41a425d102065ef9b2,IRM.N,IRM.N,2021-05-03,validation,2021-04-30,0.6291280282389871
130c106d47b801b62a88e20f,ISRG.OQ,ISRG.OQ,2021-05-03,validation,2021-04-30,0.5736655313516561
a3de66a23087793335175adf,JCI.N,JCI.N,2021-05-03,validation,2021-04-30,0.6685968166170421
34373089c15e5e297a38f52e,JNPR.N^G25,JNPR.N^G25,2021-05-03,validation,2021-04-30,0.672712361206144
b4a57844b48c4d4316d8c907,META.OQ,META.OQ,2021-05-03,validation,2021-04-30,0.6021487899468588
aeec8832854c3461e000dbb9,MPWR.OQ,MPWR.OQ,2021-05-03,validation,2021-04-30,0.6188901721282773
63d35d1fc7cc91cd99f629fd,MSFT.OQ,MSFT.OQ,2021-05-03,validation,2021-04-30,0.6572177920250372
ee8977c05146d6bc6e34f927,MU.OQ,MU.OQ,2021-05-03,validation,2021-04-30,0.6536738467607333
af45fc62365d4010c0b7731e,NOW.N,NOW.N,2021-05-03,validation,2021-04-30,0.6042331205139282
be279b1eb557f3ada3428ea2,NTAP.OQ,NTAP.OQ,2021-05-03,validation,2021-04-30,0.6610243714220528
be76d5e9a095ca8a8849bb98,NVDA.OQ,NVDA.OQ,2021-05-03,validation,2021-04-30,0.6790848555520278
6a88c41046d32d668ac580f4,NXPI.OQ,NXPI.OQ,2021-05-03,validation,2021-04-30,0.709561524952275
691ecf60c5d483d55579d053,ORCL.N,ORCL.N,2021-05-03,validation,2021-04-30,0.5973954903278961
9a9619162cc27787fcf37d5f,QCOM.OQ,QCOM.OQ,2021-05-03,validation,2021-04-30,0.615243035689585
f54f41af190595ca6c4dc209,ROK.N,ROK.N,2021-05-03,validation,2021-04-30,0.6336942811929347
ec00346f604e27ab950fb2c9,SNPS.OQ,SNPS.OQ,2021-05-03,validation,2021-04-30,0.6041609280169835
ae3247139ccba2c704404973,STX.OQ,STX.OQ,2021-05-03,validation,2021-04-30,0.6658828076631329
7b1ebec1c62ed06753f1eea2,TER.OQ,TER.OQ,2021-05-03,validation,2021-04-30,0.6687761482757238
cb623441c2bb13d8e1203a39,TRMB.OQ,TRMB.OQ,2021-05-03,validation,2021-04-30,0.6525726035581669
45e8d253256e6d528de4f743,TSLA.OQ,TSLA.OQ,2021-05-03,validation,2021-04-30,0.46781801890152286
3e7377cd59fc17a199125d9e,TT.N,TT.N,2021-05-03,validation,2021-04-30,0.6305401494631073
6c263b5e09e5f67bd8af6a66,TXN.OQ,TXN.OQ,2021-05-03,validation,2021-04-30,0.6767096074160701
450d8ff65966b2f1dca1eb97,WDC.OQ,WDC.OQ,2021-05-03,validation,2021-04-30,0.6078959503278385
4f0b951b0d4f0a7ad829da48,ZBRA.OQ,ZBRA.OQ,2021-05-03,validation,2021-04-30,0.6213923038437867
d66f1fe7d63bb45d0a35772f,ADI.OQ,ADI.OQ,2021-05-04,validation,2021-05-03,0.6468726844848391
9766c5a56549547117e803f9,AMD.OQ,AMD.OQ,2021-05-04,validation,2021-05-03,0.698230894990539
a775ddf0b553a784d7707dd0,AMT.N,AMT.N,2021-05-04,validation,2021-05-03,0.5853558733068019
ae85c0a71d686f7a2e7952d9,AMZN.OQ,AMZN.OQ,2021-05-04,validation,2021-05-03,0.6713961909041648
f77e18a00a9e4dae59c3324c,ANET.N,ANET.N,2021-05-04,validation,2021-05-03,0.6185673731060882
081eaf5192d659adac23f039,APTV.N,APTV.N,2021-05-04,validation,2021-05-03,0.5721014472906493
750739b5234896ca3d3a6359,AVGO.OQ,AVGO.OQ,2021-05-04,validation,2021-05-03,0.6640710325763874
de42465e5f546fdc856f187b,CARR.N,CARR.N,2021-05-04,validation,2021-05-03,0.6381313555691381
9cc7b23511f27823127c0c58,CDNS.OQ,CDNS.OQ,2021-05-04,validation,2021-05-03,0.6471875787193192
12386c6fffdba72bbff4c343,CSCO.OQ,CSCO.OQ,2021-05-04,validation,2021-05-03,0.6254306963991377
3912410e4a2943f9816adddc,DELL.N,DELL.N,2021-05-04,validation,2021-05-03,0.6410601127093613
b4ad2055b4c8b7e7201284b0,DLR.N,DLR.N,2021-05-04,validation,2021-05-03,0.5676458594498347
89c51b7c9b3da8d7bea716d5,EQIX.OQ,EQIX.OQ,2021-05-04,validation,2021-05-03,0.5179512472276605
8199f4b808971ffc5398e443,ETN.N,ETN.N,2021-05-04,validation,2021-05-03,0.6076906812938965
18e90aaefe4913dba0fd1aa4,GOOG.OQ,GOOG.OQ,2021-05-04,validation,2021-05-03,0.6312003001174642
a555d60b7b8a7bb7e0a45553,HON.OQ,HON.OQ,2021-05-04,validation,2021-05-03,0.5862695817876377
b5411956ecc14e379b4d5504,HPE.N,HPE.N,2021-05-04,validation,2021-05-03,0.6624476335162268
77db642cbb117e8e8ccfb3b0,IBM.N,IBM.N,2021-05-04,validation,2021-05-03,0.5569416686757189
d0f2b3659f6a6c0784a04499,INTC.OQ,INTC.OQ,2021-05-04,validation,2021-05-03,0.6596457516237654
c49a65c1b0c582e6fc28f8e7,IRM.N,IRM.N,2021-05-04,validation,2021-05-03,0.6145447719436681
ccb780ec758b1f86968c2885,ISRG.OQ,ISRG.OQ,2021-05-04,validation,2021-05-03,0.5454526956063803
aa7d82ca90e2017d5e5378d1,JCI.N,JCI.N,2021-05-04,validation,2021-05-03,0.5610056216663293
1712f44e1ea2b4ec731ceba8,JNPR.N^G25,JNPR.N^G25,2021-05-04,validation,2021-05-03,0.5485360421977533
4c03e458e4a5a1c6382f1544,META.OQ,META.OQ,2021-05-04,validation,2021-05-03,0.5891619905918615
a88b40119e4a626346790a77,MPWR.OQ,MPWR.OQ,2021-05-04,validation,2021-05-03,0.6454440839719187
9e8364feb0d337899594d148,MSFT.OQ,MSFT.OQ,2021-05-04,validation,2021-05-03,0.6468719845919556
51ccda787d6b0dfc3853fcbc,MU.OQ,MU.OQ,2021-05-04,validation,2021-05-03,0.6395974256708314
f62116498f2abb04a837e47f,NOW.N,NOW.N,2021-05-04,validation,2021-05-03,0.6700509865319915
5337768af0bd50528d638636,NTAP.OQ,NTAP.OQ,2021-05-04,validation,2021-05-03,0.6054901784180108
904e4ab64175fd08530ca459,NVDA.OQ,NVDA.OQ,2021-05-04,validation,2021-05-03,0.6615948045808024
d53e1bc29e499cb5cf04f587,NXPI.OQ,NXPI.OQ,2021-05-04,validation,2021-05-03,0.6401557479822613
04f1d82458bee62a90e0b902,ORCL.N,ORCL.N,2021-05-04,validation,2021-05-03,0.5235754879336355
443af2ca0582780510ddd65f,QCOM.OQ,QCOM.OQ,2021-05-04,validation,2021-05-03,0.6241386016518786
84b8f12d305b5c729c8c60f1,ROK.N,ROK.N,2021-05-04,validation,2021-05-03,0.625617670156905
e7b55e6ed629296c96244aaa,SNPS.OQ,SNPS.OQ,2021-05-04,validation,2021-05-03,0.585610331124901
d4a076461fa30f075120471a,STX.OQ,STX.OQ,2021-05-04,validation,2021-05-03,0.6436196020579169
80125d78f58405d32f170c1d,TER.OQ,TER.OQ,2021-05-04,validation,2021-05-03,0.5854751378464805
008c910e6c51222e2529c53c,TRMB.OQ,TRMB.OQ,2021-05-04,validation,2021-05-03,0.648009193391768
91a05d81b955b484968928ff,TSLA.OQ,TSLA.OQ,2021-05-04,validation,2021-05-03,0.6430176768149071
5ae6e20b826f5e94f8be06d1,TT.N,TT.N,2021-05-04,validation,2021-05-03,0.5700896973957047
