formation_session,Instrument,old_weight,new_weight,delta_weight,side,execution_price,spread_source,quoted_spread_bps,spread_cost,turnover_contribution,mandatory_exit,reason_code
2021-05-05,AMD.OQ,0.061590574561182415,0.0,-0.061590574561182415,SELL,77.83,EXECUTION_DAY_QUOTE,1.2846040208094167,3.7319425119254207e-06,0.030795287280591208,False,SCHEDULED_REBALANCE
2021-05-05,AMZN.OQ,0.0,0.073958345835026,0.073958345835026,BUY,163.527,EXECUTION_DAY_QUOTE,4.860386171436881,1.6955452253295793e-05,0.036979172917513,False,SCHEDULED_REBALANCE
2021-05-05,ANET.N,0.0,0.073958345835026,0.073958345835026,BUY,19.79625,EXECUTION_DAY_QUOTE,5.681100871102348,1.9818514654702053e-05,0.036979172917513,False,SCHEDULED_REBALANCE
2021-05-05,HPE.N,0.06942420494549889,0.073958345835026,0.004534140889527111,BUY,15.96,EXECUTION_DAY_QUOTE,6.267627702915427,1.3404469006769949e-06,0.0022670704447635553,False,SCHEDULED_REBALANCE
2021-05-05,MPWR.OQ,0.06316346924278209,0.073958345835026,0.010794876592243915,BUY,337.82,EXECUTION_DAY_QUOTE,25.46563619673725,1.2966525689703762e-05,0.005397438296121958,False,SCHEDULED_REBALANCE
2021-05-05,MSFT.OQ,0.0,0.073958345835026,0.073958345835026,BUY,246.47,EXECUTION_DAY_QUOTE,0.8113261125313469,2.830310324665113e-06,0.036979172917513,False,SCHEDULED_REBALANCE
2021-05-05,NOW.N,0.06124467302722114,0.0,-0.06124467302722114,SELL,95.994,EXECUTION_DAY_QUOTE,0.208261743360048,6.016296515677312e-07,0.03062233651361057,False,SCHEDULED_REBALANCE
2021-05-05,NVDA.OQ,0.07211725051628894,0.073958345835026,0.0018410953187370654,BUY,14.4585,EXECUTION_DAY_QUOTE,8.296030003975496,7.204403033148339e-07,0.0009205476593685327,False,SCHEDULED_REBALANCE
2021-05-05,SPY.P,-0.8684400307042198,-0.9064528280820188,-0.038012797377798946,SELL,415.75,EXECUTION_DAY_QUOTE,0.2405436286004186,4.312956731937225e-07,0.019006398688899473,False,SCHEDULED_REBALANCE
2021-05-05,STX.OQ,0.0,0.073958345835026,0.073958345835026,BUY,88.43,EXECUTION_DAY_QUOTE,2.261931689664129,7.890746416344684e-06,0.036979172917513,False,SCHEDULED_REBALANCE
2021-05-05,TER.OQ,0.06793020167185893,0.0,-0.06793020167185893,SELL,124.52,EXECUTION_DAY_QUOTE,8.028259473345722,2.5723835101136762e-05,0.03396510083592946,False,SCHEDULED_REBALANCE
2021-05-05,TRMB.OQ,0.07131597533210036,0.073958345835026,0.0026423705029256367,BUY,81.11,EXECUTION_DAY_QUOTE,1.2329696072998109,1.5367297414470845e-07,0.0013211852514628183,False,SCHEDULED_REBALANCE
2021-05-05,TSLA.OQ,0.06972143708538833,0.0,-0.06972143708538833,SELL,223.646443,EXECUTION_DAY_QUOTE,0.7448335706662627,2.4494974143375017e-06,0.034860718542694166,False,SCHEDULED_REBALANCE
2021-05-05,WDC.OQ,0.06260214961879926,0.073958345835026,0.011356196216226744,BUY,51.820694,EXECUTION_DAY_QUOTE,1.4582110598787863,7.810964935754234e-07,0.005678098108113372,False,SCHEDULED_REBALANCE
2021-06-04,AMZN.OQ,0.07041488774543463,0.08386285857298244,0.013447970827547812,BUY,160.311,EXECUTION_DAY_QUOTE,2.0585437362578456,1.3445124281352506e-06,0.006723985413773906,False,SCHEDULED_REBALANCE
2021-06-04,ANET.N,0.0794424551214478,0.007520577636495801,-0.071921877484952,SELL,21.895,EXECUTION_DAY_QUOTE,4.852221318377529,1.6949214723781703e-05,0.035960938742476,False,SCHEDULED_REBALANCE
2021-06-04,GOOG.OQ,0.0,0.07719689351380707,0.07719689351380707,BUY,122.588,EXECUTION_DAY_QUOTE,0.978840726299856,3.669947224650962e-06,0.038598446756903534,False,SCHEDULED_REBALANCE
2021-06-04,HPE.N,0.07299760313599422,0.006910462936009387,-0.06608714019998484,SELL,16.22,EXECUTION_DAY_QUOTE,6.167129201355542,1.9794656516129228e-05,0.03304357009999242,False,SCHEDULED_REBALANCE
2021-06-04,INTC.OQ,0.0,0.07719689351380708,0.07719689351380708,BUY,57.37,EXECUTION_DAY_QUOTE,1.7429193899791051,6.534691504125974e-06,0.03859844675690354,False,SCHEDULED_REBALANCE
2021-06-04,MPWR.OQ,0.07378571671847943,0.0069850712719979335,-0.0668006454464815,SELL,347.03,EXECUTION_DAY_QUOTE,4.609224209949246,1.4953968354971864e-05,0.03340032272324075,False,SCHEDULED_REBALANCE
2021-06-04,MSFT.OQ,0.07325478310001628,0.08413170290138348,0.010876919801367207,BUY,250.79,EXECUTION_DAY_QUOTE,0.398763832120064,2.106539715284825e-07,0.005438459900683604,False,SCHEDULED_REBALANCE
2021-06-04,NVDA.OQ,0.08732589289824357,0.00826687891522944,-0.07905901398301413,SELL,17.57825,EXECUTION_DAY_QUOTE,2.702068504546052,1.037518174344174e-05,0.03952950699150706,False,SCHEDULED_REBALANCE
2021-06-04,NXPI.OQ,0.0,0.07719689351380708,0.07719689351380708,BUY,202.0,EXECUTION_DAY_QUOTE,0.4950617589539793,1.8561247805574146e-06,0.03859844675690354,False,SCHEDULED_REBALANCE
2021-06-04,SPY.P,-0.8948410351319382,-0.990044917944004,-0.09520388281206571,SELL,422.6,EXECUTION_DAY_QUOTE,0.236649982842661,1.094231222245309e-06,0.047601941406032855,False,SCHEDULED_REBALANCE
2021-06-04,STX.OQ,0.08113219782084946,0.007680540481766945,-0.07345165733908252,SELL,99.12,EXECUTION_DAY_QUOTE,4.034698406293327,1.4393308713854741e-05,0.03672582866954126,False,SCHEDULED_REBALANCE
2021-06-04,TRMB.OQ,0.07068511347825972,0.006691546514330335,-0.06399356696392938,SELL,79.82,EXECUTION_DAY_QUOTE,5.010020040080944,1.557125960564889e-05,0.03199678348196469,False,SCHEDULED_REBALANCE
2021-06-04,TSLA.OQ,0.0,0.07719689351380708,0.07719689351380708,BUY,199.683134,EXECUTION_DAY_QUOTE,2.0023714686010106,7.507449798999677e-06,0.03859844675690354,False,SCHEDULED_REBALANCE
2021-06-04,TXN.OQ,0.0,0.07719689351380708,0.07719689351380708,BUY,190.07,EXECUTION_DAY_QUOTE,2.103602419142364,7.886992901371789e-06,0.03859844675690354,False,SCHEDULED_REBALANCE
2021-06-04,WDC.OQ,0.0808242450988686,0.007651387526329115,-0.07317285757253948,SELL,58.311504,EXECUTION_DAY_QUOTE,3.8888288993940017,1.382027914909534e-05,0.03658642878626974,False,SCHEDULED_REBALANCE
2021-07-06,AMZN.OQ,0.09565000577226572,0.0,-0.09565000577226572,SELL,183.787,EXECUTION_DAY_QUOTE,3.644860067294304,1.7019623598621147e-05,0.04782500288613286,False,SCHEDULED_REBALANCE
2021-07-06,ANET.N,0.00800756240363527,0.06431875455911454,0.056311192155479264,BUY,23.433125,EXECUTION_DAY_QUOTE,0.2667200106685578,7.332201855607388e-07,0.028155596077739632,False,SCHEDULED_REBALANCE
2021-07-06,AVGO.OQ,0.0,0.06431875455911454,0.06431875455911454,BUY,47.328,EXECUTION_DAY_QUOTE,4.0150882791131846,1.2607146969977913e-05,0.03215937727955727,False,SCHEDULED_REBALANCE
2021-07-06,GOOG.OQ,0.08130053229694457,0.06431875455911454,-0.016981777737830037,SELL,129.771,EXECUTION_DAY_QUOTE,4.89441362419804,4.057587667464443e-06,0.008490888868915018,False,SCHEDULED_REBALANCE
2021-07-06,HPE.N,0.006129056805831513,0.0,-0.006129056805831513,SELL,14.35,EXECUTION_DAY_QUOTE,6.966213862765438,2.0843686888198066e-06,0.0030645284029157567,False,SCHEDULED_REBALANCE
2021-07-06,IBM.N,0.0,0.06431875455911454,0.06431875455911454,BUY,132.55766,EXECUTION_DAY_QUOTE,2.1619344752770817,6.788350286360395e-06,0.03215937727955727,False,SCHEDULED_REBALANCE
2021-07-06,INTC.OQ,0.07508691952726847,0.0,-0.07508691952726847,SELL,56.09,EXECUTION_DAY_QUOTE,1.782690079329354,6.5346785085465224e-06,0.037543459763634233,False,SCHEDULED_REBALANCE
2021-07-06,MPWR.OQ,0.007690908893362937,0.0,-0.007690908893362937,SELL,383.46,EXECUTION_DAY_QUOTE,3.389609543054441,1.2726571779943787e-06,0.0038454544466814686,False,SCHEDULED_REBALANCE
2021-07-06,MSFT.OQ,0.0926673314185057,0.0,-0.0926673314185057,SELL,277.66,EXECUTION_DAY_QUOTE,0.7203313524235063,3.2586901314301696e-06,0.04633366570925285,False,SCHEDULED_REBALANCE
2021-07-06,NVDA.OQ,0.0096865417165076,0.06431875455911454,0.05463221284260694,BUY,20.6985,EXECUTION_DAY_QUOTE,0.9662069132116448,2.57693238323981e-06,0.02731610642130347,False,SCHEDULED_REBALANCE
2021-07-06,NXPI.OQ,0.07691352613563215,0.06431875455911454,-0.012594771576517616,SELL,201.74,EXECUTION_DAY_QUOTE,6.442181421741067,3.961022755298307e-06,0.006297385788258808,False,SCHEDULED_REBALANCE
2021-07-06,SPY.P,-1.012382662545223,-1.0,0.012382662545223022,BUY,432.93,EXECUTION_DAY_QUOTE,0.2309975629768136,1.3963861307051229e-07,0.006191331272611511,False,SCHEDULED_REBALANCE
2021-07-06,STX.OQ,0.006601160715055707,0.0,-0.006601160715055707,SELL,85.63,EXECUTION_DAY_QUOTE,3.503240497460283,1.128949069601502e-06,0.0033005803575278537,False,SCHEDULED_REBALANCE
2021-07-06,TER.OQ,0.0,0.06431875455911454,0.06431875455911454,BUY,126.47,EXECUTION_DAY_QUOTE,3.162555344719027,9.930242440489559e-06,0.03215937727955727,False,SCHEDULED_REBALANCE
2021-07-06,TRMB.OQ,0.006899882185740155,0.0,-0.006899882185740155,SELL,82.73,EXECUTION_DAY_QUOTE,3.625596712792451,1.221251923174553e-06,0.0034499410928700773,False,SCHEDULED_REBALANCE
2021-07-06,TSLA.OQ,0.08456060923932214,0.06431875455911454,-0.020241854680207602,SELL,219.85978,EXECUTION_DAY_QUOTE,3.1845475272278065,3.1468941015314873e-06,0.010120927340103801,False,SCHEDULED_REBALANCE
2021-07-06,TXN.OQ,0.07725703038629755,0.0,-0.07725703038629755,SELL,191.2,EXECUTION_DAY_QUOTE,0.5230262297649471,1.972629714870037e-06,0.03862851519314878,False,SCHEDULED_REBALANCE
2021-07-06,WDC.OQ,0.006820995390420868,0.06431875455911454,0.05749775916869367,BUY,52.2514,EXECUTION_DAY_QUOTE,4.337316145765168,1.2174638911260758e-05,0.028748879584346836,False,SCHEDULED_REBALANCE
2021-08-04,AMZN.OQ,0.0,0.08897976031762914,0.08897976031762914,BUY,167.736,EXECUTION_DAY_QUOTE,0.0298087915061742,1.2922509236811952e-07,0.04448988015881457,False,SCHEDULED_REBALANCE
2021-08-04,ANET.N,0.0656840683263122,0.08897976031762916,0.023295691991316966,BUY,23.8825,EXECUTION_DAY_QUOTE,12.307370019771064,1.3968575633269745e-05,0.011647845995658483,False,SCHEDULED_REBALANCE
2021-08-04,AVGO.OQ,0.06642538964666118,0.08897976031762916,0.02255437067096798,BUY,48.78,EXECUTION_DAY_QUOTE,2.0502726862683223,2.2529605643131777e-06,0.01127718533548399,False,SCHEDULED_REBALANCE
2021-08-04,GOOG.OQ,0.06755581298666494,0.08897976031762916,0.021423947330964227,BUY,136.0285,EXECUTION_DAY_QUOTE,2.647438419479364,2.763354543577485e-06,0.010711973665482113,False,SCHEDULED_REBALANCE
2021-08-04,IBM.N,0.06629642700991953,0.0,-0.06629642700991953,SELL,136.359213,EXECUTION_DAY_QUOTE,1.400833986436916,4.524681805778169e-06,0.033148213504959764,False,SCHEDULED_REBALANCE
2021-08-04,META.OQ,0.0,0.08897976031762916,0.08897976031762916,BUY,358.92,EXECUTION_DAY_QUOTE,1.114609747261226,4.831982118912963e-06,0.04448988015881458,False,SCHEDULED_REBALANCE
2021-08-04,NVDA.OQ,0.0631264018211952,0.08897976031762916,0.02585335849643397,BUY,20.274,EXECUTION_DAY_QUOTE,1.4799102187801167,1.8640758828676714e-06,0.012926679248216985,False,SCHEDULED_REBALANCE
2021-08-04,NXPI.OQ,0.06786319456320321,0.0,-0.06786319456320321,SELL,212.43,EXECUTION_DAY_QUOTE,2.824725766206971,9.339461610717451e-06,0.033931597281601604,False,SCHEDULED_REBALANCE
2021-08-04,SPY.P,-1.0160144705136214,-1.0,0.01601447051362137,BUY,438.98,EXECUTION_DAY_QUOTE,0.2277774614199853,1.7771929545204448e-07,0.008007235256810685,False,SCHEDULED_REBALANCE
2021-08-04,TER.OQ,0.06517686886823035,0.08897976031762916,0.023802891449398816,BUY,127.9,EXECUTION_DAY_QUOTE,3.126954346465919,3.626289787678669e-06,0.011901445724699408,False,SCHEDULED_REBALANCE
2021-08-04,TSLA.OQ,0.06946462904452935,0.0,-0.06946462904452935,SELL,236.973096,EXECUTION_DAY_QUOTE,2.391603702213861,8.094018415131183e-06,0.034732314522264676,False,SCHEDULED_REBALANCE
2021-08-04,WDC.OQ,0.06052441031245351,0.0,-0.06052441031245351,SELL,49.070223,EXECUTION_DAY_QUOTE,6.161437552974527,1.816870060023219e-05,0.030262205156226754,False,SCHEDULED_REBALANCE
2021-09-02,AMD.OQ,0.0,0.062496115454014525,0.062496115454014525,BUY,109.2,EXECUTION_DAY_QUOTE,0.9157928476583284,2.735079764613726e-06,0.031248057727007263,False,SCHEDULED_REBALANCE
2021-09-02,AMZN.OQ,0.09364703236624973,0.0,-0.09364703236624973,SELL,173.156,EXECUTION_DAY_QUOTE,0.375347738023933,1.6797612076824851e-06,0.046823516183124865,False,SCHEDULED_REBALANCE
2021-09-02,ANET.N,0.08639268616014557,0.06249611545401454,-0.023896570706131035,SELL,22.744375,EXECUTION_DAY_QUOTE,0.2747894425893658,3.1380174185344317e-07,0.011948285353065517,False,SCHEDULED_REBALANCE
2021-09-02,AVGO.OQ,0.09147823639715605,0.06249611545401454,-0.02898212094314151,SELL,49.19,EXECUTION_DAY_QUOTE,7.925298976823881,1.097654201927285e-05,0.014491060471570755,False,SCHEDULED_REBALANCE
2021-09-02,GOOG.OQ,0.09617790825631721,0.0,-0.09617790825631721,SELL,144.219,EXECUTION_DAY_QUOTE,4.679919505384192,2.1509654566937477e-05,0.048088954128158605,False,SCHEDULED_REBALANCE
2021-09-02,META.OQ,0.09485069502475311,0.0,-0.09485069502475311,SELL,375.28,EXECUTION_DAY_QUOTE,1.8651496782614991,8.454227539426815e-06,0.04742534751237656,False,SCHEDULED_REBALANCE
2021-09-02,NVDA.OQ,0.10022853234276088,0.06249611545401454,-0.037732416888746345,SELL,22.396,EXECUTION_DAY_QUOTE,3.5719069518235123,6.440720992797849e-06,0.018866208444373173,False,SCHEDULED_REBALANCE
2021-09-02,NXPI.OQ,0.0,0.06249611545401454,0.06249611545401454,BUY,211.91,EXECUTION_DAY_QUOTE,4.720098178041835,1.4096905262759653e-05,0.03124805772700727,False,SCHEDULED_REBALANCE
2021-09-02,SPY.P,-1.0525121288170423,-0.9471100438960337,0.10540208492100855,BUY,453.19,EXECUTION_DAY_QUOTE,0.2206506989108881,1.111409831281233e-06,0.05270104246050428,False,SCHEDULED_REBALANCE
2021-09-02,TER.OQ,0.08580018174497467,0.06249611545401454,-0.02330406629096013,SELL,120.87,EXECUTION_DAY_QUOTE,8.276090374906424,9.216725574325719e-06,0.011652033145480065,False,SCHEDULED_REBALANCE
2021-09-02,TSLA.OQ,0.0,0.06249611545401454,0.06249611545401454,BUY,244.129756,EXECUTION_DAY_QUOTE,2.7312121017664195,8.156957079879336e-06,0.03124805772700727,False,SCHEDULED_REBALANCE
2021-09-02,WDC.OQ,0.0,0.06249611545401454,0.06249611545401454,BUY,46.576663,EXECUTION_DAY_QUOTE,1.622403250303477,4.845421441426371e-06,0.03124805772700727,False,SCHEDULED_REBALANCE
2021-10-04,ADI.OQ,0.0,0.06741233711780693,0.06741233711780693,BUY,164.26,EXECUTION_DAY_QUOTE,4.260628747072132,1.3952703209189363e-05,0.03370616855890347,False,SCHEDULED_REBALANCE
2021-10-04,AMD.OQ,0.05649095650278681,0.06741233711780693,0.010921380615020126,BUY,100.34,EXECUTION_DAY_QUOTE,0.9965618615766512,5.287216382737799e-07,0.005460690307510063,False,SCHEDULED_REBALANCE
2021-10-04,ANET.N,0.05806818919884439,0.0,-0.05806818919884439,SELL,21.4825,EXECUTION_DAY_QUOTE,6.689255020575605,1.8869540107680224e-05,0.029034094599422196,False,SCHEDULED_REBALANCE
2021-10-04,AVGO.OQ,0.059921774072826374,0.06741233711780695,0.0074905630449805735,BUY,47.595,EXECUTION_DAY_QUOTE,5.251163132635072,1.9108000899524794e-06,0.0037452815224902868,False,SCHEDULED_REBALANCE
2021-10-04,MPWR.OQ,0.0,0.06741233711780695,0.06741233711780695,BUY,464.01,EXECUTION_DAY_QUOTE,11.200379089753415,3.667899142283429e-05,0.033706168558903474,False,SCHEDULED_REBALANCE
2021-10-04,NVDA.OQ,0.05416616868661176,0.06741233711780695,0.013246168431195186,BUY,19.732,EXECUTION_DAY_QUOTE,4.561234574158244,2.935066595997411e-06,0.006623084215597593,False,SCHEDULED_REBALANCE
2021-10-04,NXPI.OQ,0.05496377193839575,0.06741233711780695,0.012448565179411196,BUY,188.95,EXECUTION_DAY_QUOTE,5.291285253187699,3.1998214964275635e-06,0.006224282589705598,False,SCHEDULED_REBALANCE
2021-10-04,SPY.P,-0.8840770342780188,-0.7698250569689769,0.11425197730904191,BUY,428.64,EXECUTION_DAY_QUOTE,0.466537591265992,2.5893791509289322e-06,0.057125988654520954,False,SCHEDULED_REBALANCE
2021-10-04,TER.OQ,0.05456161646750924,0.06741233711780695,0.012850720650297708,BUY,107.27,EXECUTION_DAY_QUOTE,5.592841163311174,3.491445342096329e-06,0.006425360325148854,False,SCHEDULED_REBALANCE
2021-10-04,TSLA.OQ,0.06560406008477981,0.06741233711780695,0.0018082770330271336,BUY,260.509739,EXECUTION_DAY_QUOTE,1.1514337274709936,1.0114611167761625e-07,0.0009041385165135668,False,SCHEDULED_REBALANCE
2021-10-04,WDC.OQ,0.05680133830400961,0.0,-0.05680133830400961,SELL,43.032787,EXECUTION_DAY_QUOTE,3.511124435045049,9.68835555421002e-06,0.028400669152004804,False,SCHEDULED_REBALANCE
2021-11-02,ADI.OQ,0.06849635976512913,0.0977610777728479,0.029264718007718765,BUY,177.94,EXECUTION_DAY_QUOTE,3.932915695144063,5.960983504133372e-06,0.014632359003859383,False,SCHEDULED_REBALANCE
2021-11-02,AMD.OQ,0.08042746796333115,0.005715874240379018,-0.07471159372295214,SELL,127.63,EXECUTION_DAY_QUOTE,0.7836069427579136,3.0321118323042617e-06,0.03735579686147607,False,SCHEDULED_REBALANCE
2021-11-02,AMZN.OQ,0.0,0.09289313168110051,0.09289313168110051,BUY,165.6375,EXECUTION_DAY_QUOTE,2.294111077236738,1.103715103466994e-05,0.04644656584055026,False,SCHEDULED_REBALANCE
2021-11-02,AVGO.OQ,0.07135021508108935,0.0979638975121651,0.026613682431075744,BUY,53.707,EXECUTION_DAY_QUOTE,4.839910647802727,6.671158413953162e-06,0.013306841215537872,False,SCHEDULED_REBALANCE
2021-11-02,MPWR.OQ,0.07303767971487793,0.005190691720515936,-0.06784698799436199,SELL,535.98,EXECUTION_DAY_QUOTE,10.638198598371607,3.7381575830206393e-05,0.033923493997180997,False,SCHEDULED_REBALANCE
2021-11-02,NOW.N,0.0,0.09289313168110049,0.09289313168110049,BUY,137.318,EXECUTION_DAY_QUOTE,1.601992295872784,7.707312475568049e-06,0.04644656584055024,False,SCHEDULED_REBALANCE
2021-11-02,NVDA.OQ,0.08460090213492256,0.006012474711329985,-0.07858842742359258,SELL,26.401,EXECUTION_DAY_QUOTE,2.2722108611680025,9.248390718934793e-06,0.03929421371179629,False,SCHEDULED_REBALANCE
2021-11-02,NXPI.OQ,0.06912339374002324,0.004912508570657864,-0.06421088516936538,SELL,206.56,EXECUTION_DAY_QUOTE,7.742559883861437,2.5748513946068258e-05,0.03210544258468269,False,SCHEDULED_REBALANCE
2021-11-02,ORCL.N,0.0,0.09289313168110051,0.09289313168110051,BUY,95.87,EXECUTION_DAY_QUOTE,1.0430247718373824,5.018075216104008e-06,0.04644656584055026,False,SCHEDULED_REBALANCE
2021-11-02,SPY.P,-0.7780968347645956,-0.6552908604204026,0.12280597434419294,BUY,461.9,EXECUTION_DAY_QUOTE,0.2165134833769803,1.3770933517658792e-06,0.06140298717209647,False,SCHEDULED_REBALANCE
2021-11-02,TER.OQ,0.08213994661123679,0.005837577842874947,-0.07630236876836184,SELL,139.35,EXECUTION_DAY_QUOTE,2.1526208158433704,8.50676617351679e-06,0.03815118438418092,False,SCHEDULED_REBALANCE
2021-11-02,TSLA.OQ,0.09482168791161287,0.006738852497636172,-0.0880828354139767,SELL,390.666276,EXECUTION_DAY_QUOTE,2.4747199112587634,1.1289540818228237e-05,0.04404141770698835,False,SCHEDULED_REBALANCE
2021-11-02,TXN.OQ,0.0,0.09289313168110051,0.09289313168110051,BUY,189.34,EXECUTION_DAY_QUOTE,1.0562450488518738,5.081679021332511e-06,0.04644656584055026,False,SCHEDULED_REBALANCE
2021-12-02,ADI.OQ,0.09911017678888287,0.0,-0.09911017678888287,SELL,180.63,EXECUTION_DAY_QUOTE,7.747648035418639,3.997301691663827e-05,0.049555088394441435,False,SCHEDULED_REBALANCE
2021-12-02,AMD.OQ,0.006713757539308739,0.09519545654970808,0.08848169901039935,BUY,150.68,EXECUTION_DAY_QUOTE,1.3272280841450534,6.113329573373975e-06,0.04424084950519967,False,SCHEDULED_REBALANCE
2021-12-02,AMZN.OQ,0.09589591478700449,0.09519545654970808,-0.0007004582372964058,SELL,171.868,EXECUTION_DAY_QUOTE,8.375014539956116,3.053842325538213e-07,0.0003502291186482029,False,SCHEDULED_REBALANCE
2021-12-02,ANET.N,0.0,0.09519545654970808,0.09519545654970808,BUY,30.82,EXECUTION_DAY_QUOTE,0.8115236356263028,4.02157514077737e-06,0.04759772827485404,False,SCHEDULED_REBALANCE
2021-12-02,AVGO.OQ,0.10025551796060468,0.0,-0.10025551796060468,SELL,55.245,EXECUTION_DAY_QUOTE,1.809954751132148,9.4461490968742e-06,0.05012775898030234,False,SCHEDULED_REBALANCE
2021-12-02,MPWR.OQ,0.005342284576772022,0.0,-0.005342284576772022,SELL,554.46,EXECUTION_DAY_QUOTE,17.839605726693797,4.961249450948176e-06,0.002671142288386011,False,SCHEDULED_REBALANCE
2021-12-02,NOW.N,0.08390970113645485,0.09519545654970808,0.011285755413253232,BUY,124.674,EXECUTION_DAY_QUOTE,9.949769710975996,5.845510654272535e-06,0.005642877706626616,False,SCHEDULED_REBALANCE
