formation_session,reference_session,Instrument,active_member,current_price_row_present,previous_price_row_present,close_at_reference,one_session_return,moving_average_20,moving_average_60,return_valid,above_ma20_valid,above_ma20,above_ma60_valid,above_ma60,reason_code
2015-01-08,2015-01-07,NTAP.OQ,True,True,True,39.73,0.0011339296963586154,41.62075,41.57875000000001,True,True,False,True,False,OK
2015-01-08,2015-01-07,NVDA.OQ,True,True,True,0.478375,-0.0028660760812924124,0.5029999999999999,0.49226875,True,True,False,True,False,OK
2015-01-08,2015-01-07,ORCL.N,True,True,True,43.15,0.00023180343069073572,43.5925,41.168,True,True,False,True,True,OK
2015-01-08,2015-01-07,QCOM.OQ,True,True,True,73.73,0.011663007683863968,73.26775,73.12908333333333,True,True,True,True,True,OK
2015-01-08,2015-01-07,ROK.N,True,True,True,106.26,0.0016968325791855143,109.397,109.93333333333334,True,True,False,True,False,OK
2015-01-08,2015-01-07,STX.OQ,True,True,True,64.27,0.006420294393986836,66.257,63.01933333333333,True,True,False,True,True,OK
2015-01-08,2015-01-07,TT.N,True,True,True,47.469733,0.0054222789910229885,48.862639200000004,47.94140525,True,True,False,True,False,OK
2015-01-08,2015-01-07,TXN.OQ,True,True,True,52.71,0.017960602549246918,53.80525,51.32908333333333,True,True,False,True,True,OK
2015-01-08,2015-01-07,WDC.OQ,True,True,True,81.713179,0.01501782870134405,82.99320645,76.50075904999998,True,True,False,True,True,OK
2015-01-09,2015-01-08,ADI.OQ,True,True,True,54.76,0.017654711020256286,55.69924999999999,52.034083333333335,True,True,False,True,True,OK
2015-01-09,2015-01-08,AMT.N,True,True,True,99.92,0.009292929292929353,99.22550000000001,98.92616666666666,True,True,True,True,True,OK
2015-01-09,2015-01-08,AMZN.OQ,True,True,True,15.023,0.006836002948864106,15.2016875,15.494154166666668,True,True,False,True,False,OK
2015-01-09,2015-01-08,APTV.N,True,True,True,50.546677,0.024593689462270252,50.897538,49.7482231,True,True,False,True,True,OK
2015-01-09,2015-01-08,AVGO.OQ,True,True,True,10.379,0.04997470915528579,9.995299999999999,9.157116666666667,True,True,True,True,True,OK
2015-01-09,2015-01-08,CSCO.OQ,True,True,True,27.51,0.007692307692307665,27.52475,26.145083333333332,True,True,False,True,True,OK
2015-01-09,2015-01-08,ETN.N,True,True,True,66.89,0.03576958810777331,67.0795,66.599,True,True,False,True,True,OK
2015-01-09,2015-01-08,GOOG.OQ,True,True,True,25.065183,0.003153075399140226,25.8401055,26.526072216666666,True,True,False,True,False,OK
2015-01-09,2015-01-08,HON.OQ,True,True,True,94.584022,0.018218620779578254,93.45766384999999,91.08131085,True,True,True,True,True,OK
2015-01-09,2015-01-08,IBM.N,True,True,True,151.317081,0.02173492640807506,151.36961490000002,155.3572654,True,True,False,True,False,OK
2015-01-09,2015-01-08,INTC.OQ,True,True,True,36.69,0.018600777345918695,36.53075,35.11016666666667,True,True,True,True,True,OK
2015-01-09,2015-01-08,IRM.N,True,True,True,40.3,0.01844831943391445,38.852,37.09401328333333,True,True,True,True,True,OK
2015-01-09,2015-01-08,ISRG.OQ,True,True,True,59.222104,0.019822443200775197,57.742495700000006,56.32604476666666,True,True,True,True,True,OK
2015-01-09,2015-01-08,JCI.N,True,True,True,41.012203,0.01923079073721312,40.2458458,39.644818300000004,True,True,True,True,True,OK
2015-01-09,2015-01-08,JNPR.N^G25,True,True,True,23.03,0.029043789097408457,22.1445,21.38633333333333,True,True,True,True,True,OK
2015-01-09,2015-01-08,META.OQ,True,True,True,78.175,0.026592252133946115,78.23949999999999,76.57183333333334,True,True,False,True,True,OK
2015-01-09,2015-01-08,MSFT.OQ,True,True,True,47.59,0.02941812675751687,46.984750000000005,47.1155,True,True,True,True,True,OK
2015-01-09,2015-01-08,MU.OQ,True,True,True,33.67,0.04890965732087227,34.2855,33.37625,True,True,False,True,True,OK
2015-01-09,2015-01-08,NTAP.OQ,True,True,True,40.55,0.02063931537880692,41.51225,41.61758333333333,True,True,False,True,False,OK
2015-01-09,2015-01-08,NVDA.OQ,True,True,True,0.4965,0.03788868565455972,0.5019125,0.49355,True,True,False,True,True,OK
2015-01-09,2015-01-08,ORCL.N,True,True,True,43.41,0.006025492468134441,43.6695,41.254333333333335,True,True,False,True,True,OK
2015-01-09,2015-01-08,QCOM.OQ,True,True,True,74.505,0.010511325105113212,73.34275,73.19233333333334,True,True,True,True,True,OK
2015-01-09,2015-01-08,ROK.N,True,True,True,109.39,0.029456051195181576,109.31350000000002,110.11316666666667,True,True,True,True,False,OK
2015-01-09,2015-01-08,STX.OQ,True,True,True,65.43,0.018048856387117063,66.24050000000001,63.226833333333325,True,True,False,True,True,OK
2015-01-09,2015-01-08,TT.N,True,True,True,48.431696,0.020264765340053614,48.84208115,48.05596151666667,True,True,False,True,True,OK
2015-01-09,2015-01-08,TXN.OQ,True,True,True,53.57,0.016315689622462548,53.73325,51.52308333333334,True,True,False,True,True,OK
2015-01-09,2015-01-08,WDC.OQ,True,True,True,83.405777,0.020713892430987313,83.09068195,76.80187521666666,True,True,True,True,True,OK
2015-01-12,2015-01-09,ADI.OQ,True,True,True,54.72,-0.0007304601899196239,55.65325,52.22175000000001,True,True,False,True,True,OK
2015-01-12,2015-01-09,AMT.N,True,True,True,99.41,-0.0051040832666133795,99.1875,99.02716666666667,True,True,True,True,True,OK
2015-01-12,2015-01-09,AMZN.OQ,True,True,True,14.8465,-0.011748652066830845,15.179412500000002,15.484670833333332,True,True,False,True,False,OK
2015-01-12,2015-01-09,APTV.N,True,True,True,49.780388,-0.01516002723581611,50.8712855,49.850986199999994,True,True,False,True,False,OK
2015-01-12,2015-01-09,AVGO.OQ,True,True,True,10.4895,0.010646497735812721,10.023525000000001,9.211908333333334,True,True,True,True,True,OK
2015-01-12,2015-01-09,CSCO.OQ,True,True,True,27.79,0.010178117048345925,27.570749999999997,26.224,True,True,True,True,True,OK
2015-01-12,2015-01-09,ETN.N,True,True,True,66.06,-0.012408431753625382,67.042,66.71583333333334,True,True,False,True,False,OK
2015-01-12,2015-01-09,GOOG.OQ,True,True,True,24.740574,-0.012950593658143328,25.7655851,26.491359183333334,True,True,False,True,False,OK
2015-01-12,2015-01-09,HON.OQ,True,True,True,93.01389,-0.01660039366902799,93.52488810000001,91.28094645000002,True,True,False,True,True,OK
2015-01-12,2015-01-09,IBM.N,True,True,True,151.976144,0.004355509607008701,151.30275339999997,154.9642154166667,True,True,True,True,False,OK
2015-01-12,2015-01-09,INTC.OQ,True,True,True,36.76,0.001907876805669062,36.54774999999999,35.18716666666667,True,True,True,True,True,OK
2015-01-12,2015-01-09,IRM.N,True,True,True,39.48,-0.02034739454094292,38.9775,37.21978128333333,True,True,True,True,True,OK
2015-01-12,2015-01-09,ISRG.OQ,True,True,True,57.874329,-0.022757972259817016,57.854051049999995,56.43634085,True,True,True,True,True,OK
2015-01-12,2015-01-09,JCI.N,True,True,True,40.76048,-0.006137758559324413,40.3073781,39.70743828333333,True,True,True,True,True,OK
2015-01-12,2015-01-09,JNPR.N^G25,True,True,True,23.05,0.0008684324793746256,22.225500000000004,21.457666666666668,True,True,True,True,True,OK
2015-01-12,2015-01-09,META.OQ,True,True,True,77.74,-0.005564438759194101,78.31750000000001,76.641,True,True,False,True,True,OK
2015-01-12,2015-01-09,MSFT.OQ,True,True,True,47.19,-0.008405127127547929,46.99925,47.17316666666667,True,True,True,True,True,OK
2015-01-12,2015-01-09,MU.OQ,True,True,True,33.525,-0.004306504306504366,34.21875,33.478500000000004,True,True,False,True,True,OK
2015-01-12,2015-01-09,NTAP.OQ,True,True,True,40.645,0.0023427866831073896,41.45,41.652833333333334,True,True,False,True,False,OK
2015-01-12,2015-01-09,NVDA.OQ,True,True,True,0.4985,0.004028197381671816,0.5015,0.4947020833333333,True,True,False,True,True,OK
2015-01-12,2015-01-09,ORCL.N,True,True,True,43.39,-0.00046072333563684786,43.793,41.3365,True,True,False,True,True,OK
2015-01-12,2015-01-09,QCOM.OQ,True,True,True,74.42,-0.0011408630293268107,73.48875,73.235,True,True,True,True,True,OK
2015-01-12,2015-01-09,ROK.N,True,True,True,107.51,-0.017186214462016625,109.34549999999999,110.22216666666667,True,True,False,True,False,OK
2015-01-12,2015-01-09,STX.OQ,True,True,True,66.445,0.015512761730092972,66.30175,63.45825,True,True,True,True,True,OK
2015-01-12,2015-01-09,TT.N,True,True,True,47.904168,-0.010892205798450738,48.8211352,48.15513155,True,True,False,True,False,OK
2015-01-12,2015-01-09,TXN.OQ,True,True,True,53.6,0.0005600149337314786,53.708499999999994,51.71125,True,True,False,True,True,OK
2015-01-12,2015-01-09,WDC.OQ,True,True,True,84.796125,0.016669684643067395,83.2792101,77.13372008333334,True,True,True,True,True,OK
2015-01-13,2015-01-12,ADI.OQ,True,True,True,54.17,-0.010051169590643227,55.54925000000001,52.38925,True,True,False,True,True,OK
2015-01-13,2015-01-12,AMT.N,True,True,True,98.98,-0.004325520571371033,99.139,99.14383333333333,True,True,False,True,False,OK
2015-01-13,2015-01-12,AMZN.OQ,True,True,True,14.5705,-0.018590240123935065,15.139537499999998,15.4725375,True,True,False,True,False,OK
2015-01-13,2015-01-12,APTV.N,True,True,True,48.879289,-0.01810148607118134,50.790754199999995,49.937430183333326,True,True,False,True,False,OK
2015-01-13,2015-01-12,AVGO.OQ,True,True,True,10.316,-0.016540349873683136,10.036575000000001,9.262925000000001,True,True,True,True,True,OK
2015-01-13,2015-01-12,CSCO.OQ,True,True,True,28.05,0.009355883411299004,27.62375,26.308833333333332,True,True,True,True,True,OK
2015-01-13,2015-01-12,ETN.N,True,True,True,65.48,-0.008779897063275754,66.9745,66.82433333333333,True,True,False,True,False,OK
2015-01-13,2015-01-12,GOOG.OQ,True,True,True,24.56007,-0.0072958695299469856,25.676355100000002,26.46021136666667,True,True,False,True,False,OK
2015-01-13,2015-01-12,HON.OQ,True,True,True,92.562594,-0.00485192050348604,93.55121365,91.48998403333333,True,True,False,True,True,OK
2015-01-13,2015-01-12,IBM.N,True,True,True,149.425856,-0.0167808442356584,151.08163295000003,154.5612954,True,True,False,True,False,OK
2015-01-13,2015-01-12,INTC.OQ,True,True,True,36.6,-0.0043525571273121955,36.54275,35.27591666666667,True,True,True,True,True,OK
2015-01-13,2015-01-12,IRM.N,True,True,True,39.32,-0.00405268490374866,39.086,37.34486918333334,True,True,True,True,True,OK
2015-01-13,2015-01-12,ISRG.OQ,True,True,True,58.389883,0.008908163755989129,57.96177305,56.55739616666666,True,True,True,True,True,OK
