feature_set,model,transformed_feature,base_feature,missing_indicator,importance
full_state,random_forest,term_spread_10y_2y,term_spread_10y_2y,False,0.006847754681184809
full_state,random_forest,term_spread_10y_3m,term_spread_10y_3m,False,0.012598764889701282
full_state,random_forest,etf_soxx_momentum_5,etf_soxx_momentum_5,False,0.012323782361188619
full_state,random_forest,etf_soxx_momentum_20,etf_soxx_momentum_20,False,0.020015661814094105
full_state,random_forest,etf_soxx_momentum_60,etf_soxx_momentum_60,False,0.0196756284558947
full_state,random_forest,etf_soxx_volatility_20_ann,etf_soxx_volatility_20_ann,False,0.01698977655177281
full_state,random_forest,etf_soxx_volatility_60_ann,etf_soxx_volatility_60_ann,False,0.014120946266179142
full_state,random_forest,etf_soxx_max_drawdown_60,etf_soxx_max_drawdown_60,False,0.018013635685992724
full_state,random_forest,etf_xlk_momentum_5,etf_xlk_momentum_5,False,0.009141605442581434
full_state,random_forest,etf_xlk_momentum_20,etf_xlk_momentum_20,False,0.01804248783909948
full_state,random_forest,etf_xlk_momentum_60,etf_xlk_momentum_60,False,0.027792290069018528
full_state,random_forest,etf_xlk_volatility_20_ann,etf_xlk_volatility_20_ann,False,0.014243010963104324
full_state,random_forest,etf_xlk_volatility_60_ann,etf_xlk_volatility_60_ann,False,0.01648288469443557
full_state,random_forest,etf_xlk_max_drawdown_60,etf_xlk_max_drawdown_60,False,0.021935971469744752
full_state,random_forest,soxx_relative_spy_return_5,soxx_relative_spy_return_5,False,0.014167897414129
full_state,random_forest,soxx_relative_spy_return_20,soxx_relative_spy_return_20,False,0.023004345200536302
full_state,random_forest,soxx_relative_spy_return_60,soxx_relative_spy_return_60,False,0.022584007098419998
full_state,random_forest,pool_breadth_up_1,pool_breadth_up_1,False,0.013455421561604355
full_state,random_forest,pool_breadth_above_ma20,pool_breadth_above_ma20,False,0.01828114231644551
full_state,random_forest,pool_breadth_above_ma60,pool_breadth_above_ma60,False,0.010014024000445591
full_state,random_forest,pool_cross_sectional_dispersion_1,pool_cross_sectional_dispersion_1,False,0.012626102620024456
full_state,random_forest,pool_equal_weight_return_1,pool_equal_weight_return_1,False,0.020601118178625564
full_state,random_forest,pool_equal_weight_relative_spy_return_1,pool_equal_weight_relative_spy_return_1,False,0.017342603304045814
full_state,random_forest,missingindicator_spread_median_60_bps,spread_median_60_bps,True,0.0
